frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
3,8,93.59,24.9,1.11,-1.71,4.57,-7.59,0.49,0.19,-39.28,-30.33,8.95,5.84,-150.41,offense,False,6,False,,False
3,9,97.58,18.84,-0.04,-0.27,-0.33,-0.78,0.49,0.25,-66.5,-66.45,0.05,0.05,5.43,offense,False,14,False,,False
3,10,77.89,5.06,-0.06,0.59,-0.51,2.5,0.74,0.36,89.02,88.8,0.22,-0.21,-17.04,offense,True,11,False,,False
3,11,79.43,2.58,-0.35,1.42,-1.85,7.11,0.87,0.22,99.48,85.73,13.75,-4.69,-18.45,defense,False,10,False,,False
3,12,92.16,16.12,-0.03,-0.28,-0.49,-0.42,0.8,0.4,-73.02,-73.02,0.0,-0.0,-0.16,offense,False,7,False,,False
3,13,93.15,19.5,-0.0,-0.27,0.28,-1.34,0.15,0.06,-137.33,-111.55,25.78,16.05,-284.91,offense,False,5,False,,False
3,14,97.95,18.19,0.44,-0.93,2.03,-4.06,0.59,0.29,132.27,132.18,0.09,-0.09,239.54,defense,False,9,False,,False
3,15,77.89,5.06,-0.06,0.59,-0.51,2.5,0.74,0.36,89.02,88.8,0.22,-0.21,-17.04,disc,False,0,False,,False
4,1,78.06,15.09,1.7,-2.5,5.9,-5.41,3.33,1.61,-57.38,-34.87,22.51,18.59,34.41,offense,False,2,False,,False
4,2,78.56,14.09,0.44,-1.83,1.67,-5.28,1.77,0.78,-80.62,-83.35,2.72,-2.15,-201.98,defense,False,1,False,,False
4,3,86.8,16.7,-0.26,0.23,-1.53,2.07,1.4,2.55,116.93,114.13,2.8,186.22,184.74,defense,False,4,False,,False
4,4,87.74,16.48,-0.27,0.18,-0.66,-0.4,0.49,0.07,125.59,-144.31,90.11,8.25,-276.3,offense,False,3,False,,False
4,5,90.14,13.95,0.05,-0.18,0.19,-0.55,0.34,0.38,-72.25,-68.59,3.66,-209.44,-185.31,defense,False,13,False,,False
4,6,91.88,21.57,0.77,-0.32,4.74,-6.17,0.62,2.69,42.97,-56.22,99.19,-68.42,-172.62,defense,False,8,False,,False
4,7,91.16,19.76,0.19,-0.79,0.85,-2.63,1.13,1.13,-71.77,-62.99,8.78,86.85,-217.1,defense,False,12,False,,False
4,8,93.75,24.65,1.68,-2.74,5.71,-10.27,2.53,2.06,-55.21,-58.92,3.7,-15.94,-28.59,offense,False,6,False,,False
4,9,97.58,18.81,-0.02,-0.43,0.12,-1.67,0.51,0.42,-115.57,-178.86,63.29,-49.07,-112.4,offense,False,14,False,,False
4,10,77.88,5.13,-0.14,0.85,-0.82,2.55,0.74,0.0,89.02,-90.64,179.66,-0.0,-179.45,offense,True,11,False,,False
4,11,79.37,2.8,-0.61,2.37,-2.62,9.45,0.67,1.52,-63.55,-73.13,9.58,-163.03,-158.86,defense,False,10,False,,False
4,12,92.14,16.1,-0.12,-0.27,-0.88,0.12,0.8,0.0,-73.02,-73.06,0.04,-0.0,-0.04,offense,False,7,False,,False
4,13,93.15,19.46,0.06,-0.46,0.61,-1.91,0.25,0.14,-164.88,165.1,30.02,-27.54,276.65,offense,False,5,False,,False
4,14,98.02,18.04,0.76,-1.51,3.17,-5.78,2.72,3.29,-61.07,-58.72,2.35,-193.34,-190.9,defense,False,9,False,,False
4,15,77.88,5.13,-0.14,0.85,-0.82,2.55,0.74,0.0,89.02,-90.64,179.66,-0.0,-179.45,disc,False,0,False,,False
5,1,78.3,14.73,2.3,-2.95,6.01,-4.51,4.71,1.38,-57.96,-59.37,1.41,-0.59,-24.5,offense,False,2,False,,False
5,2,78.62,13.83,0.67,-2.29,2.32,-4.61,2.28,0.5,-81.53,-84.72,3.19,-0.9,-1.37,defense,False,1,False,,False
5,3,86.77,16.72,-0.35,0.25,-0.9,0.18,0.78,0.63,123.88,-71.73,164.39,6.95,-185.85,defense,False,4,False,,False
5,4,87.7,16.49,-0.34,0.1,-0.69,-0.8,0.56,0.12,135.08,178.73,43.66,9.49,323.04,offense,False,3,False,,False
5,5,90.14,13.92,0.07,-0.23,0.14,-0.48,0.33,0.01,-72.46,114.89,172.65,-0.21,183.48,defense,False,13,False,,False
5,6,92.0,21.49,1.28,-1.03,5.1,-7.1,1.77,1.76,-35.95,-56.24,20.29,-78.92,-0.01,defense,False,8,False,,False
5,7,91.18,19.66,0.27,-1.05,0.77,-2.64,1.15,0.1,-76.61,-153.85,77.24,-4.84,-90.87,defense,False,12,False,,False
5,8,93.98,24.27,2.28,-3.9,6.05,-11.55,6.11,3.59,-58.27,-60.42,2.15,-3.06,-1.5,offense,False,6,False,,False
5,9,97.56,18.77,0.03,-0.61,0.56,-1.75,0.27,0.24,-118.85,68.24,172.91,-3.28,247.1,offense,False,14,False,,False
5,10,77.85,5.25,-0.25,1.13,-1.08,2.79,0.34,1.02,-52.13,-79.08,26.95,-141.15,11.57,offense,True,11,False,,False
5,11,79.28,3.16,-0.98,3.67,-3.75,12.99,3.43,4.09,105.75,107.49,1.74,169.3,180.62,defense,False,10,False,,False
5,12,92.12,16.08,-0.23,-0.24,-1.14,0.26,0.47,1.21,146.44,121.39,25.05,219.45,194.45,offense,False,7,False,,False
5,13,93.17,19.39,0.15,-0.7,0.89,-2.41,0.77,0.8,-76.94,-58.79,18.15,87.94,-223.89,offense,False,5,False,,False
5,14,98.12,17.84,0.95,-1.89,1.9,-3.82,3.44,0.72,-61.93,-65.16,3.23,-0.86,-6.44,defense,False,9,False,,False
5,15,77.85,5.25,-0.25,1.13,-1.08,2.79,0.34,1.02,-52.13,-79.08,26.95,-141.15,11.57,disc,False,0,False,,False
6,1,78.61,14.39,2.85,-3.14,5.49,-1.9,4.44,0.99,-46.03,53.92,99.96,11.93,113.29,offense,False,2,False,,False
6,2,78.71,13.54,1.01,-2.67,3.38,-3.79,4.85,2.6,-75.23,-69.72,5.5,6.3,14.99,defense,False,1,False,,False
6,3,86.7,16.79,-0.42,0.18,-0.67,-0.69,0.68,0.31,146.66,-114.62,98.72,22.78,-42.89,defense,False,4,False,,False
6,4,87.66,16.49,-0.39,-0.05,-0.48,-1.47,0.39,0.47,-168.58,-87.64,80.93,-303.65,-266.38,offense,False,3,False,,False
6,5,90.15,13.9,0.1,-0.32,0.29,-0.9,0.34,0.01,-72.25,-65.49,6.76,0.21,-180.38,defense,False,13,False,,False
6,6,92.2,21.27,1.73,-1.74,4.54,-7.08,3.09,1.37,-45.2,-57.11,11.92,-9.25,-0.88,defense,False,8,False,,False
6,7,91.22,19.52,0.33,-1.28,0.68,-2.31,1.73,0.59,-73.19,-66.49,6.7,3.42,87.37,defense,False,12,False,,False
6,8,94.28,23.74,2.66,-4.74,3.74,-8.41,5.79,0.34,-59.44,142.22,158.34,-1.17,202.64,offense,False,6,False,,False
6,9,97.57,18.67,0.16,-0.9,1.28,-2.88,0.45,0.18,-128.8,-143.61,14.81,-9.95,-211.85,offense,False,14,False,,False
6,10,77.81,5.41,-0.44,1.64,-1.95,5.13,2.16,2.48,107.48,110.18,2.7,159.61,189.26,offense,True,11,False,,False
6,11,79.14,3.66,-1.31,4.77,-3.26,11.04,7.19,3.77,104.91,104.14,0.76,-0.84,-3.35,defense,False,10,False,,False
6,12,92.08,16.06,-0.32,-0.29,-0.88,-0.49,1.2,0.73,141.26,137.91,3.35,-5.18,16.52,offense,False,7,False,,False
6,13,93.19,19.29,0.21,-0.89,0.66,-1.88,1.14,0.39,-70.39,-57.2,13.19,6.55,1.59,offense,False,5,False,,False
6,14,98.27,17.57,1.0,-2.03,0.51,-1.35,3.06,0.38,-63.2,128.4,168.4,-1.28,193.56,defense,False,9,False,,False
6,15,77.81,5.41,-0.44,1.64,-1.95,5.13,2.16,2.48,107.48,110.18,2.7,159.61,189.26,disc,False,0,False,,False
7,1,78.95,14.07,3.32,-3.23,4.67,-0.9,7.08,2.75,-53.87,-66.59,12.72,-7.84,-120.51,offense,False,2,False,,False
7,2,78.84,13.25,1.36,-2.73,3.51,-0.61,3.63,1.24,-72.04,95.44,167.48,3.19,165.16,defense,False,1,False,,False
7,3,86.65,16.8,-0.44,0.03,-0.23,-1.46,0.63,0.23,166.36,-101.97,91.67,19.7,12.65,defense,False,4,False,,False
7,4,87.62,16.47,-0.44,-0.16,-0.52,-1.1,0.64,0.33,-144.31,-115.16,29.15,24.27,-27.52,offense,False,3,False,,False
7,5,90.16,13.86,0.15,-0.48,0.51,-1.55,0.26,0.09,-66.2,89.1,155.3,6.04,154.59,defense,False,13,False,,False
7,6,92.45,20.97,2.08,-2.35,3.48,-6.12,4.6,1.59,-52.61,-67.17,14.55,-7.42,-10.05,defense,False,8,False,,False
7,7,91.26,19.36,0.35,-1.4,0.15,-1.22,1.06,0.7,-82.0,120.34,157.66,-8.81,186.83,defense,False,12,False,,False
7,8,94.62,23.11,2.86,-5.32,2.05,-5.84,7.28,1.51,-61.6,-69.91,8.31,-2.16,-212.13,offense,False,6,False,,False
7,9,97.6,18.56,0.37,-1.26,2.07,-3.66,0.6,0.15,-131.51,-139.69,8.18,-2.72,3.92,offense,False,14,False,,False
7,10,77.76,5.58,-0.62,2.17,-1.78,5.27,3.09,0.93,106.07,102.79,3.28,-1.41,-7.39,offense,True,11,False,,False
7,11,78.96,4.32,-1.48,5.28,-1.76,5.13,7.55,0.36,105.41,115.52,10.1,0.51,11.37,defense,False,10,False,,False
7,12,92.04,16.04,-0.26,-0.61,0.58,-3.15,0.64,1.39,-125.69,-66.3,59.39,-266.95,-204.2,offense,False,7,False,,False
7,13,93.23,19.17,0.23,-1.01,0.17,-1.24,1.44,0.3,-70.48,-70.84,0.35,-0.09,-13.64,offense,False,5,False,,False
7,14,98.38,17.34,0.97,-2.02,-0.26,0.05,2.7,0.38,-64.8,128.25,166.95,-1.59,-0.15,defense,False,9,False,,False
7,15,77.76,5.58,-0.62,2.17,-1.78,5.27,3.09,0.93,106.07,102.79,3.28,-1.41,-7.39,disc,False,0,False,,False
8,1,79.32,13.77,3.62,-2.98,2.98,2.54,4.1,4.48,-17.68,93.38,111.06,36.2,159.97,offense,False,2,False,,False
8,2,79.02,12.97,1.8,-2.81,4.47,-0.74,2.92,0.96,-60.47,70.55,131.02,11.57,-24.89,defense,False,1,False,,False
8,3,86.61,16.77,-0.42,-0.18,0.28,-2.09,1.28,0.83,133.15,108.49,24.66,-33.22,210.46,defense,False,4,False,,False
8,4,87.57,16.43,-0.46,-0.24,-0.21,-0.82,0.69,0.16,-131.01,-66.24,64.77,13.29,48.92,offense,False,3,False,,False
8,5,90.18,13.81,0.21,-0.69,0.61,-2.09,0.22,0.07,-79.46,159.32,121.22,-13.26,70.22,defense,False,13,False,,False
8,6,92.69,20.68,2.23,-2.65,1.45,-3.02,5.92,1.32,-53.28,-55.6,2.32,-0.67,11.57,defense,False,8,False,,False
8,7,91.31,19.2,0.34,-1.46,-0.12,-0.59,2.07,1.04,-71.22,-60.2,11.02,10.79,-180.54,defense,False,12,False,,False
8,8,94.91,22.53,2.84,-5.47,-0.25,-1.52,8.62,1.34,-62.78,-69.17,6.39,-1.18,0.75,offense,False,6,False,,False
8,9,97.66,18.39,0.66,-1.69,2.92,-4.24,3.81,3.62,-64.26,-55.55,8.71,67.25,84.14,offense,False,14,False,,False
8,10,77.67,5.88,-0.69,2.28,-0.7,1.15,2.37,0.73,108.29,-81.19,170.52,2.22,-183.98,offense,True,11,False,,False
8,11,78.77,4.96,-1.49,5.14,-0.0,-1.43,8.74,1.19,105.86,108.7,2.84,0.45,-6.81,defense,False,10,False,,False
8,12,92.0,15.97,-0.16,-0.98,1.0,-3.69,0.9,0.35,-108.24,-74.67,33.57,17.45,-8.37,offense,False,7,False,,False
8,13,93.26,19.05,0.17,-1.02,-0.6,-0.03,1.78,0.35,-73.62,-86.55,12.93,-3.14,-15.71,offense,False,5,False,,False
8,14,98.45,17.18,0.96,-2.02,-0.14,0.06,3.49,0.83,-60.66,-47.05,13.6,4.14,-175.3,defense,False,9,False,,False
8,15,77.67,5.88,-0.69,2.28,-0.7,1.15,2.37,0.73,108.29,-81.19,170.52,2.22,-183.98,disc,False,0,False,,False
9,1,79.72,13.47,3.77,-2.83,1.55,1.48,4.09,0.82,-29.12,-114.2,85.07,-11.45,-207.58,offense,False,2,False,,False
9,2,79.24,12.73,2.36,-3.09,5.57,-2.83,2.44,1.48,-30.21,63.13,93.34,30.26,-7.41,defense,False,1,False,,False
9,3,86.58,16.71,-0.32,-0.51,1.0,-3.38,1.49,2.59,-88.83,-69.52,19.31,-221.98,-178.01,defense,False,4,False,,False
9,4,87.52,16.4,-0.49,-0.24,-0.25,-0.06,0.74,0.05,-131.91,-144.3,12.39,-0.89,-78.06,offense,False,3,False,,False
9,5,90.21,13.71,0.27,-0.92,0.6,-2.33,0.46,0.24,-78.17,-77.03,1.14,1.29,-236.35,defense,False,13,False,,False
9,6,92.92,20.39,2.09,-2.53,-1.34,1.22,3.97,1.95,-52.9,125.94,178.84,0.38,181.54,defense,False,8,False,,False
9,7,91.33,19.06,0.24,-1.39,-1.0,0.75,2.13,0.12,-74.11,-131.18,57.07,-2.89,-70.98,defense,False,12,False,,False
9,8,95.18,21.99,2.53,-5.01,-3.06,4.63,7.88,0.76,-64.11,131.19,164.7,-1.33,200.36,offense,False,6,False,,False
9,9,97.76,18.17,0.8,-1.82,1.37,-1.32,0.97,2.85,-56.64,113.14,169.78,7.62,168.69,offense,False,14,False,,False
9,10,77.57,6.21,-0.68,2.16,0.09,-1.18,1.64,0.74,112.53,-81.1,166.37,4.24,0.09,offense,True,11,False,,False
9,11,78.63,5.44,-1.28,4.25,2.06,-8.9,7.27,1.47,106.79,-78.7,174.51,0.92,-187.4,defense,False,10,False,,False
9,12,92.01,15.79,-0.03,-1.38,1.35,-4.01,0.72,0.26,-121.15,110.43,128.43,-12.91,185.1,offense,False,7,False,,False
9,13,93.27,18.95,0.05,-0.9,-1.18,1.16,1.35,0.44,-77.02,116.92,166.07,-3.4,203.46,offense,False,5,False,,False
9,14,98.51,17.03,0.87,-1.9,-0.92,1.16,0.31,3.47,-143.24,124.44,92.32,-82.58,171.49,defense,False,9,False,,False
9,15,77.57,6.21,-0.68,2.16,0.09,-1.18,1.64,0.74,112.53,-81.1,166.37,4.24,0.09,disc,False,0,False,,False
10,1,80.11,13.24,3.85,-2.7,0.73,1.3,4.74,0.81,-35.41,-68.88,33.48,-6.28,45.31,offense,False,2,False,,False
10,2,79.53,12.43,3.02,-3.81,6.57,-7.26,3.77,1.35,-34.5,-42.25,7.75,-4.29,-105.39,defense,False,1,False,,False
10,3,86.56,16.64,-0.24,-0.74,0.78,-2.23,1.6,0.12,-90.34,-109.61,19.28,-1.51,-40.1,defense,False,4,False,,False
10,4,87.47,16.38,-0.47,-0.27,0.15,-0.29,0.69,0.05,-131.05,36.25,167.29,0.86,180.55,offense,False,3,False,,False
10,5,90.25,13.58,0.32,-1.13,0.45,-2.14,1.8,1.34,-71.55,-69.28,2.27,6.63,7.75,defense,False,13,False,,False
10,6,93.11,20.17,1.87,-2.26,-2.21,2.73,1.45,2.62,-35.4,117.55,152.95,17.49,-8.39,defense,False,8,False,,False
10,7,91.35,18.93,0.06,-1.18,-1.73,2.04,1.66,0.5,-78.97,122.43,158.59,-4.87,253.61,defense,False,12,False,,False
10,8,95.4,21.53,2.09,-4.11,-4.41,9.0,3.05,4.87,-70.96,120.18,168.86,-6.85,-11.01,offense,False,6,False,,False
10,9,97.89,17.92,0.88,-1.92,0.82,-1.04,3.87,2.91,-64.85,-67.59,2.74,-8.21,-180.73,offense,False,14,False,,False
10,10,77.51,6.39,-0.59,1.82,0.86,-3.4,6.23,4.6,106.47,104.31,2.16,-6.06,185.41,offense,True,11,False,,False
10,11,78.54,5.73,-0.88,2.69,4.02,-15.55,2.6,4.68,108.11,-73.95,177.94,1.32,4.75,defense,False,10,False,,False
10,12,92.04,15.59,0.15,-1.84,1.8,-4.64,2.02,1.47,-87.97,-72.43,15.54,33.18,-182.86,offense,False,7,False,,False
10,13,93.25,18.88,-0.12,-0.7,-1.72,2.04,0.41,1.25,-144.11,120.61,95.28,-67.09,3.7,offense,False,5,False,,False
10,14,98.6,16.83,0.92,-1.99,0.5,-0.87,0.75,0.74,139.53,115.5,24.04,282.77,-8.94,defense,False,9,False,,False
10,15,77.51,6.39,-0.59,1.82,0.86,-3.4,6.23,4.6,106.47,104.31,2.16,-6.06,185.41,disc,False,0,False,,False
11,1,80.5,12.98,3.86,-2.6,0.17,1.03,5.49,0.86,-40.23,-67.92,27.69,-4.82,0.96,offense,False,2,False,,False
11,2,79.89,11.99,3.68,-4.86,6.59,-10.45,4.38,0.78,-41.28,-76.31,35.03,-6.79,-34.06,defense,False,1,False,,False
11,3,86.54,16.53,-0.19,-0.81,0.46,-0.76,0.84,0.81,-103.18,103.04,153.78,-12.84,212.65,defense,False,4,False,,False
11,4,87.42,16.37,-0.43,-0.34,0.43,-0.68,0.99,1.19,140.17,104.85,35.32,271.21,68.6,offense,False,3,False,,False
11,5,90.29,13.44,0.29,-1.18,-0.28,-0.5,2.39,0.59,-71.74,-72.34,0.6,-0.2,-3.07,defense,False,13,False,,False
11,6,93.25,20.0,1.74,-2.14,-1.34,1.18,2.47,1.15,-51.39,-71.68,20.29,-15.99,-189.23,defense,False,8,False,,False
11,7,91.34,18.83,-0.16,-0.9,-2.22,2.82,0.56,1.43,-135.26,119.88,104.86,-56.29,-2.55,defense,False,12,False,,False
11,8,95.54,21.24,1.85,-3.29,-2.44,8.25,3.65,0.66,-66.24,-43.91,22.33,4.73,-164.08,offense,False,6,False,,False
11,9,97.97,17.76,0.73,-1.62,-1.5,3.06,3.0,0.88,-62.42,106.84,169.26,2.44,174.43,offense,False,14,False,,False
11,10,77.47,6.49,-0.3,0.75,2.97,-10.75,4.2,2.07,101.93,-64.32,166.25,-4.54,-168.63,offense,True,11,False,,False
11,11,78.5,5.79,-0.42,0.97,4.54,-17.25,1.16,3.74,-83.57,-75.49,8.08,-191.68,-1.54,defense,False,10,False,,False
11,12,92.07,15.37,0.32,-2.2,1.71,-3.6,5.04,3.17,-70.63,-59.66,10.97,17.33,12.77,offense,False,7,False,,False
11,13,93.22,18.84,-0.28,-0.52,-1.57,1.75,0.66,0.28,-128.15,-104.58,23.57,15.96,-225.19,offense,False,5,False,,False
11,14,98.7,16.62,1.0,-2.12,0.82,-1.32,2.43,3.12,-64.98,-59.27,5.7,-204.51,-174.77,defense,False,9,False,,False
11,15,77.47,6.49,-0.3,0.75,2.97,-10.75,4.2,2.07,101.93,-64.32,166.25,-4.54,-168.63,disc,False,0,False,,False
12,1,80.88,12.72,3.86,-2.56,-0.04,0.39,4.29,1.85,-23.45,97.87,121.32,16.79,165.79,offense,False,2,False,,False
12,2,80.35,11.35,4.38,-6.26,7.09,-13.99,7.59,3.47,-54.58,-71.43,16.86,-13.29,4.88,defense,False,1,False,,False
12,3,86.53,16.44,-0.16,-0.85,0.29,-0.41,0.92,0.13,-96.72,-48.15,48.56,6.46,-151.19,defense,False,4,False,,False
12,4,87.38,16.33,-0.3,-0.7,1.33,-3.6,0.37,1.12,-119.04,-58.95,60.09,-259.2,-163.8,offense,False,3,False,,False
12,5,90.32,13.3,0.17,-1.01,-1.19,1.71,1.8,0.61,-75.75,120.04,164.22,-4.0,192.38,defense,False,13,False,,False
12,6,93.39,19.84,1.62,-1.96,-1.22,1.76,1.03,1.47,-40.86,121.29,162.15,10.53,192.97,defense,False,8,False,,False
12,7,91.29,18.77,-0.34,-0.7,-1.79,1.97,0.56,0.03,-131.84,-47.61,84.23,3.42,-167.49,defense,False,12,False,,False
12,8,95.66,21.06,1.75,-2.45,-0.96,8.39,2.02,1.64,-61.88,108.4,170.28,4.36,152.31,offense,False,6,False,,False
12,9,98.04,17.6,0.37,-1.0,-3.57,6.16,2.46,0.55,-59.95,106.46,166.41,2.47,-0.38,offense,False,14,False,,False
12,10,77.46,6.49,0.1,-0.81,3.94,-15.6,4.84,9.04,-78.21,-78.14,0.07,-180.14,-13.83,offense,True,11,False,,False
12,11,78.52,5.67,-0.06,-0.34,3.62,-13.11,2.53,1.38,-77.99,-73.3,4.68,5.59,2.19,defense,False,10,False,,False
