frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,58.08,36.1,0.02,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,2,False,,False
0,2,61.9,31.87,0.05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,1,False,,False
0,3,50.07,38.37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,7,False,,False
0,4,60.75,49.21,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,5,False,,False
0,5,60.88,47.86,-0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,4,False,,False
0,6,47.63,22.03,-0.03,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,12,False,,False
0,7,49.66,39.46,0.02,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,3,False,,False
0,8,48.98,16.89,-0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,10,False,,False
0,9,66.24,35.98,-0.07,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,11,False,,False
0,10,45.17,19.08,-0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,8,False,,False
0,11,65.75,35.79,-0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,9,False,,False
0,12,46.21,25.98,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,6,False,,False
0,13,46.49,32.59,-0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,14,False,,False
0,14,47.17,28.65,-0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,13,False,,False
0,15,60.75,49.21,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,58.08,36.09,0.05,-0.2,0.24,-0.81,0.2,0.0,-91.16,0.0,91.16,-91.16,0.0,defense,False,2,False,,False
1,2,61.9,31.87,0.09,-0.17,0.46,-1.67,0.06,0.0,-6.02,0.0,6.02,-6.02,0.0,offense,False,1,False,,False
1,3,50.07,38.37,0.03,-0.01,0.15,-0.16,0.06,0.0,-13.25,0.0,13.25,-13.25,0.0,offense,False,7,False,,False
1,4,60.75,49.21,0.0,-0.02,0.0,-0.05,0.02,0.0,-88.68,0.0,88.68,-88.68,0.0,offense,True,5,False,,False
1,5,60.87,47.91,0.0,0.47,0.05,1.51,0.79,0.0,91.0,0.0,91.0,91.0,0.0,defense,False,4,False,,False
1,6,47.63,22.02,-0.05,-0.07,-0.25,-0.3,0.07,0.0,-92.12,0.0,92.12,-92.12,0.0,offense,False,12,False,,False
1,7,49.67,39.45,0.03,-0.02,0.15,0.11,0.14,0.0,-90.08,0.0,90.08,-90.08,0.0,defense,False,3,False,,False
1,8,48.98,16.91,-0.04,0.16,-0.21,0.21,0.3,0.0,87.87,0.0,87.87,87.87,0.0,offense,False,10,False,,False
1,9,66.23,35.97,-0.13,0.04,-0.64,0.47,0.17,0.0,-119.13,0.0,119.13,-119.13,0.0,offense,False,11,False,,False
1,10,45.17,19.1,-0.01,0.18,-0.05,0.61,0.12,0.0,81.69,0.0,81.69,81.69,0.0,defense,False,8,False,,False
1,11,65.73,35.79,-0.24,-0.0,-1.02,-0.23,0.22,0.0,175.08,0.0,175.08,175.08,0.0,defense,False,9,False,,False
1,12,46.22,25.99,0.01,0.16,0.04,0.52,0.14,0.0,82.7,0.0,82.7,82.7,0.0,defense,False,6,False,,False
1,13,46.49,32.6,-0.02,0.07,-0.09,0.43,0.01,0.0,168.56,0.0,168.56,168.56,0.0,defense,False,14,False,,False
1,14,47.17,28.66,-0.01,0.11,-0.09,0.24,0.02,0.0,106.71,0.0,106.71,106.71,0.0,offense,False,13,False,,False
1,15,60.75,49.21,0.0,-0.02,0.0,-0.05,0.02,0.0,-88.68,0.0,88.68,-88.68,0.0,disc,False,0,False,,False
2,1,58.09,36.07,0.08,-0.29,0.38,-0.88,0.29,0.08,-91.13,-91.06,0.07,0.03,-91.06,defense,False,2,False,,False
2,2,61.91,31.87,0.16,-0.43,0.64,-2.62,0.06,0.0,-8.34,-85.56,77.23,-2.32,-85.56,offense,False,1,False,,False
2,3,50.07,38.37,0.06,-0.05,0.26,-0.35,0.07,0.1,81.6,118.7,37.1,94.84,118.7,offense,False,7,False,,False
2,4,60.75,49.21,0.0,-0.02,0.01,-0.02,0.03,0.0,-88.68,-88.65,0.03,0.0,-88.65,offense,True,5,False,,False
2,5,60.88,47.96,0.01,0.56,0.07,0.96,0.78,0.01,91.0,-89.7,179.29,0.01,-89.7,defense,False,4,False,,False
2,6,47.62,22.02,-0.1,-0.1,-0.43,-0.29,0.1,0.04,-113.72,-160.41,46.69,-21.6,-160.41,offense,False,12,False,,False
2,7,49.67,39.44,0.06,0.0,0.22,0.27,0.09,0.06,-90.08,89.92,180.0,-0.0,89.92,defense,False,3,False,,False
2,8,48.97,16.93,-0.09,0.15,-0.44,-0.07,0.18,0.12,85.97,-89.31,175.29,-1.89,-89.31,offense,False,10,False,,False
2,9,66.22,35.98,-0.23,0.14,-0.93,0.97,0.17,0.0,-118.65,-82.76,35.89,0.48,-82.76,offense,False,11,False,,False
2,10,45.17,19.12,-0.04,0.3,-0.26,1.16,0.22,0.1,86.23,91.87,5.64,4.54,91.87,defense,False,8,False,,False
2,11,65.71,35.79,-0.35,0.03,-1.16,0.34,0.22,0.0,175.58,-85.33,99.09,0.5,-85.33,defense,False,9,False,,False
2,12,46.22,26.01,-0.01,0.2,-0.17,0.38,0.2,0.06,84.7,89.54,4.84,2.01,89.54,defense,False,6,False,,False
2,13,46.48,32.6,-0.04,0.12,-0.18,0.46,0.01,0.0,168.53,157.52,11.01,-0.03,157.52,defense,False,14,False,,False
2,14,47.16,28.68,-0.03,0.18,-0.18,0.7,0.06,0.04,79.83,65.53,14.3,-26.88,65.53,offense,False,13,False,,False
2,15,60.75,49.21,0.0,-0.02,0.01,-0.02,0.03,0.0,-88.68,-88.65,0.03,0.0,-88.65,disc,False,0,False,,False
3,1,58.1,36.02,0.16,-0.51,0.77,-2.26,0.45,0.18,-80.47,-63.04,17.43,10.65,28.02,defense,False,2,False,,False
3,2,61.93,31.8,0.29,-0.86,1.32,-4.29,0.13,0.06,-6.57,-4.78,1.79,1.77,80.79,offense,False,1,False,,False
3,3,50.08,38.36,0.14,-0.13,0.83,-0.83,0.09,0.05,47.11,-13.26,60.37,-34.49,-131.96,offense,False,7,False,,False
3,4,60.75,49.2,0.0,-0.03,0.03,-0.05,0.05,0.03,-88.68,-88.68,0.0,-0.0,-0.03,offense,True,5,False,,False
3,5,60.88,48.05,0.02,0.75,0.12,1.91,1.0,0.22,90.73,89.74,0.98,-0.28,179.45,defense,False,4,False,,False
3,6,47.61,22.0,-0.19,-0.14,-0.92,-0.39,0.19,0.09,-114.31,-114.93,0.62,-0.59,45.48,offense,False,12,False,,False
3,7,49.68,39.45,0.11,0.05,0.58,0.43,0.29,0.21,-73.39,-66.58,6.81,16.69,-156.5,defense,False,3,False,,False
3,8,48.96,16.95,-0.18,0.2,-0.99,0.48,0.76,0.58,96.06,99.17,3.1,10.09,188.48,offense,False,10,False,,False
3,9,66.19,36.0,-0.45,0.39,-2.26,2.48,0.34,0.17,-118.97,-119.29,0.32,-0.32,-36.54,offense,False,11,False,,False
3,10,45.17,19.15,-0.09,0.54,-0.59,2.35,0.59,0.37,88.21,89.41,1.2,1.97,-2.46,defense,False,8,False,,False
3,11,65.66,35.79,-0.59,0.13,-2.38,0.96,0.43,0.22,175.79,176.01,0.22,0.22,261.34,defense,False,9,False,,False
3,12,46.22,26.04,-0.05,0.25,-0.44,0.52,0.33,0.13,83.81,82.48,1.34,-0.89,-7.06,defense,False,6,False,,False
3,13,46.48,32.62,-0.09,0.19,-0.47,0.67,0.15,0.15,103.98,99.44,4.54,-64.55,-58.08,defense,False,14,False,,False
3,14,47.16,28.69,-0.08,0.32,-0.54,1.39,0.43,0.37,92.16,94.07,1.92,12.33,28.55,offense,False,13,False,,False
3,15,60.75,49.2,0.0,-0.03,0.03,-0.05,0.05,0.03,-88.68,-88.68,0.0,-0.0,-0.03,disc,False,0,False,,False
4,1,58.12,35.96,0.28,-0.78,1.15,-2.72,0.42,0.13,-63.68,30.07,93.75,16.79,93.1,defense,False,2,False,,False
4,2,61.98,31.65,0.48,-1.41,1.9,-5.45,0.3,0.17,-3.61,-1.41,2.2,2.96,3.37,offense,False,1,False,,False
4,3,50.1,38.34,0.29,-0.39,1.48,-2.57,0.19,0.23,-60.26,-80.82,20.57,-107.37,-67.56,offense,False,7,False,,False
4,4,60.75,49.2,0.01,-0.02,0.04,0.02,0.04,0.01,-88.68,91.33,179.99,-0.0,180.01,offense,True,5,False,,False
4,5,60.88,48.14,0.04,0.86,0.12,1.09,1.16,0.16,88.04,71.52,16.53,-2.68,-18.23,defense,False,4,False,,False
4,6,47.58,21.98,-0.33,-0.14,-1.39,-0.01,0.25,0.15,-151.27,159.87,48.86,-36.96,274.8,offense,False,12,False,,False
4,7,49.69,39.46,0.23,0.11,1.13,0.65,0.26,0.51,63.62,86.2,22.58,137.01,152.78,defense,False,3,False,,False
4,8,48.93,16.97,-0.35,0.19,-1.63,-0.13,0.2,0.65,145.75,-97.51,116.74,49.69,-196.67,offense,False,10,False,,False
