frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,47.37,27.45,0.23,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,9,False,,False
0,2,31.77,22.55,-0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,7,False,,False
0,3,21.13,16.97,-0.18,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,14,False,,False
0,4,56.42,25.9,-0.71,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,5,False,,False
0,5,15.98,22.33,-0.28,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,4,False,,False
0,6,56.99,7.16,-0.64,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,8,False,,False
0,7,56.93,16.31,-0.64,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,2,False,,False
0,8,59.33,11.46,-0.02,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,6,False,,False
0,9,59.5,30.14,-0.12,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,1,False,,False
0,10,73.95,24.56,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,12,False,,False
0,11,74.87,20.87,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,13,False,,False
0,12,68.2,12.21,0.09,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,10,False,,False
0,13,93.91,11.89,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,11,False,,False
0,14,101.81,6.84,0.32,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,3,False,,False
0,15,101.81,6.84,0.32,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,47.4,27.43,0.37,-0.16,1.44,-0.32,0.38,0.0,-70.71,0.0,70.71,-70.71,0.0,defense,False,9,False,,False
1,2,31.74,22.6,-0.4,0.38,-1.57,1.07,0.6,0.0,140.07,0.0,140.07,140.07,0.0,defense,False,7,False,,False
1,3,21.11,16.97,-0.3,-0.2,-1.19,-1.02,0.19,0.0,124.02,0.0,124.02,124.02,0.0,defense,False,14,False,,False
