frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,54.94,25.61,-0.06,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,11,False,,False
0,2,56.82,10.18,-0.07,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,8,False,,False
0,3,63.07,16.51,0.05,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,7,False,,False
0,4,65.42,6.83,-0.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,9,False,,False
0,5,52.34,1.68,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,10,False,,False
0,6,53.01,2.01,-0.01,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,13,False,,False
0,7,63.92,16.96,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,3,False,,False
0,8,62.81,5.73,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,2,False,,False
0,9,56.87,20.18,0.14,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,4,False,,False
0,10,55.16,12.6,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,5,False,,False
0,11,50.07,26.89,-0.03,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,1,False,,False
0,12,45.43,5.39,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,14,False,,False
0,13,51.64,-1.53,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,6,False,,False
0,14,43.37,10.97,0.06,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,12,False,,False
0,15,51.64,-1.53,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,54.93,25.58,-0.11,-0.39,-0.56,-1.44,0.65,0.0,-95.95,0.0,95.95,-95.95,0.0,defense,False,11,False,,False
1,2,56.81,10.17,-0.13,0.07,-0.53,0.98,0.29,0.0,-111.56,0.0,111.56,-111.56,0.0,defense,False,8,False,,False
1,3,63.08,16.48,0.08,-0.19,0.31,-0.3,0.85,0.0,-85.95,0.0,85.95,-85.95,0.0,defense,False,7,False,,False
1,4,65.42,6.8,0.0,-0.39,0.02,-1.62,0.34,0.0,-91.12,0.0,91.12,-91.12,0.0,defense,False,9,False,,False
