frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,79.08,24.46,1.48,-1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,2,False,,False
0,2,78.7,31.07,1.44,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,1,False,,False
0,3,61.22,13.78,0.99,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,4,False,,False
0,4,59.19,13.28,1.08,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,3,False,,False
0,5,68.31,30.75,-0.08,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,6,False,,False
0,6,66.32,30.97,0.11,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,5,False,,False
0,7,58.97,31.69,1.5,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,13,False,,False
0,8,48.68,15.7,1.58,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,14,False,,False
0,9,68.76,20.45,1.14,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,10,False,,False
0,10,69.94,20.64,0.84,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,9,False,,False
0,11,70.34,11.04,0.33,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,12,False,,False
0,12,73.89,10.74,0.47,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,11,False,,False
0,13,56.03,25.5,1.49,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,7,False,,False
0,14,48.17,17.13,1.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,8,False,,False
0,15,66.32,30.97,0.11,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,79.29,24.2,2.12,-2.37,6.34,-5.85,2.73,0.0,-37.68,0.0,37.68,-37.68,0.0,offense,False,2,False,,False
1,2,78.9,31.06,2.16,-0.31,7.19,-1.25,3.87,0.0,-26.76,0.0,26.76,-26.76,0.0,defense,False,1,False,,False
1,3,61.36,13.64,1.68,-0.42,6.86,7.47,6.49,0.0,-65.31,0.0,65.31,-65.31,0.0,defense,False,4,False,,False
1,4,59.34,13.5,1.64,1.19,5.57,1.16,2.95,0.0,44.31,0.0,44.31,44.31,0.0,offense,False,3,False,,False
1,5,68.3,30.83,-0.12,0.77,-0.42,2.65,2.16,0.0,98.34,0.0,98.34,98.34,0.0,defense,False,6,False,,False
1,6,66.34,30.89,0.16,-0.81,0.44,-2.69,0.72,0.0,-71.73,0.0,71.73,-71.73,0.0,offense,True,5,False,,False
1,7,59.2,31.56,2.34,-1.75,8.41,-6.47,11.53,0.0,-45.74,0.0,45.74,-45.74,0.0,defense,False,13,False,,False
1,8,48.9,15.73,2.54,0.59,9.66,4.34,3.07,0.0,10.86,0.0,10.86,10.86,0.0,defense,False,14,False,,False
1,9,68.92,20.63,1.72,1.54,5.81,4.19,6.41,0.0,-56.87,0.0,56.87,-56.87,0.0,defense,False,10,False,,False
1,10,70.06,21.04,1.27,3.95,4.3,12.68,6.15,0.0,75.85,0.0,75.85,75.85,0.0,offense,False,9,False,,False
1,11,70.4,11.19,0.47,2.33,1.37,9.07,1.08,0.0,28.74,0.0,28.74,28.74,0.0,offense,False,12,False,,False
1,12,73.96,11.04,0.7,2.78,2.31,8.77,4.62,0.0,76.97,0.0,76.97,76.97,0.0,defense,False,11,False,,False
1,13,56.24,25.47,2.25,-0.03,7.54,-0.2,3.7,0.0,41.34,0.0,41.34,41.34,0.0,offense,False,7,False,,False
1,14,48.4,17.16,2.5,0.07,8.36,-0.33,3.38,0.0,-16.29,0.0,16.29,-16.29,0.0,offense,False,8,False,,False
1,15,66.34,30.89,0.16,-0.81,0.44,-2.69,0.72,0.0,-71.73,0.0,71.73,-71.73,0.0,disc,False,0,False,,False
