frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,30.88,27.88,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,10,False,,False
0,2,35.59,25.57,0.21,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,13,False,,False
0,3,28.54,20.36,0.49,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,5,False,,False
0,4,38.09,22.67,0.45,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,14,False,,False
0,5,44.51,20.67,-0.36,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,3,False,,False
0,6,35.6,19.22,0.27,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,12,False,,False
0,7,40.32,10.2,-0.22,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,11,False,,False
0,8,45.73,10.51,-0.44,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,9,False,,False
0,9,41.52,0.22,-0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,8,False,,False
0,10,50.85,21.3,-0.19,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,1,False,,False
0,11,32.31,5.64,0.68,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,7,False,,False
0,12,52.4,21.45,-0.4,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,6,False,,False
0,13,55.6,17.77,-0.26,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,2,False,,False
0,14,56.53,19.63,-0.24,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,4,False,,False
0,15,41.52,0.22,-0.0,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,30.92,27.92,0.52,0.51,2.11,1.98,0.28,0.0,47.01,0.0,47.01,47.01,0.0,offense,False,10,False,,False
1,2,35.61,25.54,0.42,-0.28,2.09,-0.54,0.27,0.0,22.27,0.0,22.27,22.27,0.0,offense,False,13,False,,False
1,3,28.6,20.4,0.79,0.59,3.01,2.14,0.49,0.0,15.01,0.0,15.01,15.01,0.0,offense,False,5,False,,False
1,4,38.15,22.7,0.74,-0.15,2.89,-1.26,0.39,0.0,-41.12,0.0,41.12,-41.12,0.0,offense,False,14,False,,False
1,5,44.48,20.67,-0.64,-0.3,-2.8,-1.28,0.7,0.0,107.15,0.0,107.15,107.15,0.0,defense,False,3,False,,False
1,6,35.63,19.2,0.5,-0.83,2.36,-3.65,1.15,0.0,-85.84,0.0,85.84,-85.84,0.0,offense,False,12,False,,False
1,7,40.29,10.12,-0.36,-0.81,-1.39,-2.57,0.98,0.0,-105.81,0.0,105.81,-105.81,0.0,defense,False,11,False,,False
1,8,45.68,10.44,-0.76,-0.67,-3.12,-2.06,0.53,0.0,-146.05,0.0,146.05,-146.05,0.0,defense,False,9,False,,False
1,9,41.52,0.13,0.02,-0.57,0.26,-0.54,1.13,0.0,-95.01,0.0,95.01,-95.01,0.0,offense,True,8,False,,False
1,10,50.83,21.34,-0.34,0.45,-1.49,1.52,0.16,0.0,-123.16,0.0,123.16,-123.16,0.0,defense,False,1,False,,False
1,11,32.38,5.7,1.1,1.12,4.28,4.06,0.64,0.0,21.04,0.0,21.04,21.04,0.0,offense,False,7,False,,False
1,12,52.35,21.45,-0.64,-0.16,-2.37,-0.85,0.51,0.0,146.31,0.0,146.31,146.31,0.0,defense,False,6,False,,False
1,13,55.57,17.7,-0.46,-0.67,-2.01,-1.73,4.19,0.0,-97.69,0.0,97.69,-97.69,0.0,defense,False,2,False,,False
1,14,56.5,19.65,-0.37,0.46,-1.32,1.95,0.55,0.0,129.82,0.0,129.82,129.82,0.0,defense,False,4,False,,False
1,15,41.52,0.13,0.02,-0.57,0.26,-0.54,1.13,0.0,-95.01,0.0,95.01,-95.01,0.0,disc,False,0,False,,False
2,1,30.98,27.97,0.75,0.71,2.26,2.01,0.27,0.51,-88.38,-111.51,23.13,-135.39,-111.51,offense,False,10,False,,False
2,2,35.66,25.51,0.66,-0.34,2.4,-0.62,0.25,0.17,-15.76,-91.16,75.4,-38.04,-91.16,offense,False,13,False,,False
2,3,28.69,20.47,1.09,0.78,3.0,1.91,0.73,0.37,42.76,80.7,37.94,27.75,80.7,offense,False,5,False,,False
2,4,38.22,22.66,1.07,-0.24,3.36,-0.96,0.72,0.79,44.63,74.39,29.76,85.74,74.39,offense,False,14,False,,False
2,5,44.4,20.62,-0.94,-0.44,-3.09,-1.43,0.48,0.25,119.53,-96.81,143.66,12.38,-96.81,defense,False,3,False,,False
2,6,35.68,19.08,0.77,-1.25,2.71,-4.21,0.52,0.67,-68.29,80.67,148.96,17.55,80.67,offense,False,12,False,,False
2,7,40.25,10.03,-0.49,-1.0,-1.29,-1.88,0.58,0.4,-102.78,69.76,172.54,3.03,69.76,defense,False,11,False,,False
2,8,45.59,10.37,-1.08,-0.88,-3.23,-2.1,1.36,1.0,-107.75,-88.51,19.24,38.3,-88.51,defense,False,9,False,,False
2,9,41.52,0.06,0.07,-0.4,0.48,1.7,2.49,1.36,-95.1,-95.18,0.08,-0.09,-95.18,offense,True,8,False,,False
2,10,50.8,21.39,-0.51,0.6,-1.7,1.47,0.16,0.2,158.33,106.12,52.21,281.49,106.12,defense,False,1,False,,False
2,11,32.52,5.86,1.54,1.55,4.35,4.33,0.38,0.58,-43.29,-122.54,79.26,-64.32,-122.54,offense,False,7,False,,False
2,12,52.28,21.43,-0.86,-0.27,-2.2,-1.06,0.63,0.42,-172.29,-119.4,52.89,-318.61,-119.4,defense,False,6,False,,False
2,13,55.52,17.63,-0.65,-0.5,-1.87,1.65,1.57,2.63,-94.56,80.45,175.02,3.12,80.45,defense,False,2,False,,False
2,14,56.46,19.71,-0.5,0.57,-1.27,1.13,0.61,0.06,129.78,129.43,0.35,-0.04,129.43,defense,False,4,False,,False
2,15,41.52,0.06,0.07,-0.4,0.48,1.7,2.49,1.36,-95.1,-95.18,0.08,-0.09,-95.18,disc,False,0,False,,False
3,1,31.09,28.08,1.21,1.13,4.59,4.21,2.0,2.21,49.77,54.36,4.59,138.15,165.87,offense,False,10,False,,False
3,2,35.76,25.46,1.11,-0.55,4.45,-2.07,1.44,1.3,-66.87,-75.58,8.71,-51.1,15.58,offense,False,13,False,,False
3,3,28.86,20.6,1.7,1.12,6.09,3.42,2.1,1.38,34.76,30.56,4.21,-8.0,-50.14,offense,False,5,False,,False
3,4,38.38,22.61,1.72,-0.48,6.48,-2.34,2.17,1.49,29.1,21.72,7.38,-15.53,-52.67,offense,False,14,False,,False
3,5,44.26,20.56,-1.58,-0.87,-6.34,-4.33,1.3,1.36,-154.65,-133.91,20.74,-274.18,-37.1,defense,False,3,False,,False
3,6,35.8,18.89,1.32,-2.02,5.51,-7.67,1.16,0.92,-18.56,7.12,25.67,49.73,-73.56,offense,False,12,False,,False
3,7,40.18,9.87,-0.74,-1.44,-2.54,-4.35,2.48,1.9,-110.77,-113.21,2.44,-7.99,-182.97,defense,False,11,False,,False
3,8,45.43,10.24,-1.72,-1.29,-6.44,-4.17,2.42,1.31,-132.09,-157.33,25.24,-24.34,-68.83,defense,False,9,False,,False
3,9,41.53,-0.01,0.16,-0.15,0.84,2.5,1.39,1.14,-86.24,74.08,160.33,8.86,169.26,offense,True,8,False,,False
3,10,50.72,21.49,-0.84,0.97,-3.37,3.7,1.73,1.62,112.79,108.87,3.92,-45.54,2.75,defense,False,1,False,,False
3,11,32.76,6.09,2.42,2.41,8.85,8.62,3.33,3.33,42.66,49.28,6.62,85.95,171.82,offense,False,7,False,,False
3,12,52.14,21.38,-1.27,-0.45,-4.15,-1.82,1.4,0.8,174.39,163.86,10.53,346.68,283.26,defense,False,6,False,,False
3,13,55.42,17.51,-1.04,-0.3,-3.93,2.01,1.2,1.16,-142.06,134.75,83.19,-47.5,54.3,defense,False,2,False,,False
3,14,56.38,19.81,-0.75,0.71,-2.57,1.35,1.08,0.53,146.87,166.4,19.53,17.1,36.98,defense,False,4,False,,False
3,15,41.53,-0.01,0.16,-0.15,0.84,2.5,1.39,1.14,-86.24,74.08,160.33,8.86,169.26,disc,False,0,False,,False
4,1,31.26,28.24,1.66,1.48,4.49,3.44,2.69,0.72,44.08,28.08,16.0,-5.69,-26.29,offense,False,10,False,,False
4,2,35.92,25.4,1.66,-0.61,5.48,-0.6,1.74,1.2,-23.82,31.07,54.89,43.05,106.65,offense,False,13,False,,False
4,3,29.09,20.75,2.31,1.42,6.12,3.0,3.8,1.73,41.01,48.6,7.59,6.24,18.04,offense,False,5,False,,False
4,4,38.62,22.55,2.34,-1.0,6.16,-5.23,3.55,3.98,-55.3,-88.17,32.87,-84.4,-109.89,offense,False,14,False,,False
4,5,44.04,20.46,-2.28,-1.36,-7.01,-4.94,3.49,2.29,-136.46,-126.2,10.26,18.19,7.71,defense,False,3,False,,False
4,6,35.99,18.6,1.95,-3.03,6.22,-10.18,5.0,4.43,-72.96,-85.26,12.3,-54.4,-92.38,offense,False,12,False,,False
4,7,40.07,9.7,-0.95,-1.75,-2.07,-3.16,2.58,0.31,-117.35,175.23,67.42,-6.58,288.44,defense,False,11,False,,False
4,8,45.19,10.07,-2.39,-1.84,-6.65,-5.5,2.92,1.03,-151.7,156.46,51.84,-19.61,313.79,defense,False,9,False,,False
4,9,41.56,0.02,0.25,0.3,0.93,4.47,0.92,0.48,-80.64,82.97,163.61,5.6,8.89,offense,True,8,False,,False
4,10,50.6,21.6,-1.23,1.23,-3.83,2.55,1.83,0.6,132.05,-157.49,70.47,19.26,-266.36,defense,False,1,False,,False
4,11,33.08,6.42,3.26,3.23,8.38,8.18,7.76,4.55,54.67,63.43,8.76,12.01,14.15,offense,False,7,False,,False
4,12,51.97,21.31,-1.62,-0.68,-3.4,-2.37,2.6,1.78,-145.33,-114.72,30.61,-319.72,-278.58,defense,False,6,False,,False
4,13,55.28,17.52,-1.45,0.14,-4.14,4.4,1.81,0.62,-143.0,-144.83,1.83,-0.94,-279.58,defense,False,2,False,,False
4,14,56.28,19.91,-0.98,0.69,-2.26,-0.19,2.15,1.31,117.77,94.05,23.73,-29.1,-72.36,defense,False,4,False,,False
4,15,41.56,0.02,0.25,0.3,0.93,4.47,0.92,0.48,-80.64,82.97,163.61,5.6,8.89,disc,False,0,False,,False
5,1,31.49,28.45,2.08,1.79,4.28,3.13,3.22,0.53,42.97,37.42,5.56,-1.1,9.34,offense,False,10,False,,False
5,2,36.15,25.3,2.26,-0.63,6.03,-0.27,2.61,1.12,-4.75,25.76,30.51,19.07,-5.31,offense,False,13,False,,False
5,3,29.39,20.92,2.85,1.39,5.37,-0.3,3.41,0.65,32.67,-89.77,122.44,-8.34,-138.37,offense,False,5,False,,False
5,4,38.95,22.43,3.05,-1.25,7.13,-2.53,3.44,2.31,-16.87,56.54,73.41,38.43,144.71,offense,False,14,False,,False
5,5,43.72,20.24,-2.98,-1.79,-7.0,-4.28,3.56,1.12,-154.75,127.92,77.33,-18.29,254.12,defense,False,3,False,,False
5,6,36.26,18.21,2.69,-3.84,7.45,-8.11,4.27,2.63,-41.31,48.43,89.74,31.65,133.69,offense,False,12,False,,False
5,7,39.95,9.48,-1.11,-2.14,-1.61,-3.85,2.28,0.56,-128.55,114.9,116.55,-11.21,-60.33,defense,False,11,False,,False
5,8,44.87,9.86,-3.06,-2.59,-6.7,-7.51,3.79,0.88,-154.19,-162.5,8.31,-2.49,-318.96,defense,False,9,False,,False
5,9,41.6,0.14,0.32,0.64,0.72,3.41,2.31,3.17,75.25,82.06,6.81,155.89,-0.91,offense,True,8,False,,False
5,10,50.43,21.79,-1.63,1.48,-4.05,2.49,2.44,0.64,136.72,150.32,13.6,4.68,307.81,defense,False,1,False,,False
5,11,33.53,6.85,3.95,3.62,6.92,3.93,5.16,3.25,36.98,-96.42,133.4,-17.7,-159.85,offense,False,7,False,,False
5,12,51.76,21.22,-1.88,-0.75,-2.65,-0.61,2.35,0.56,-156.92,92.16,110.92,-11.59,206.88,defense,False,6,False,,False
5,13,55.08,17.62,-1.89,0.69,-4.38,5.52,2.75,2.8,144.5,106.42,38.08,287.51,251.25,defense,False,2,False,,False
5,14,56.15,19.98,-1.23,0.45,-2.5,-2.38,2.19,0.18,122.37,-163.49,74.14,4.59,-257.54,defense,False,4,False,,False
5,15,41.6,0.14,0.32,0.64,0.72,3.41,2.31,3.17,75.25,82.06,6.81,155.89,-0.91,disc,False,0,False,,False
6,1,31.75,28.65,2.4,1.95,3.2,1.61,3.5,0.32,40.27,12.01,28.26,-2.7,-25.4,offense,False,10,False,,False
6,2,36.44,25.24,2.77,-0.73,5.09,-0.97,3.18,0.66,-11.38,-38.79,27.41,-6.63,-64.55,offense,False,13,False,,False
6,3,29.75,21.11,3.27,1.11,4.22,-2.85,3.86,0.62,25.89,-14.7,40.59,-6.78,75.08,offense,False,5,False,,False
6,4,39.31,22.2,3.63,-1.58,5.83,-3.27,4.43,1.09,-9.98,12.26,22.25,6.89,-44.28,offense,False,14,False,,False
6,5,43.34,19.99,-3.57,-2.27,-5.91,-4.77,3.86,0.74,-165.27,133.44,61.29,-10.52,5.52,defense,False,3,False,,False
6,6,36.61,17.68,3.41,-4.39,7.17,-5.47,7.04,3.39,-61.88,-88.15,26.27,-20.57,-136.58,offense,False,12,False,,False
6,7,39.82,9.25,-1.15,-2.54,-0.37,-4.01,2.28,0.02,-128.03,-37.97,90.06,0.53,-152.86,defense,False,11,False,,False
6,8,44.48,9.52,-3.56,-3.29,-4.98,-7.0,4.55,0.91,-147.48,-118.38,29.1,6.71,44.12,defense,False,9,False,,False
6,9,41.65,0.28,0.31,0.57,-0.15,-0.67,4.0,1.7,79.58,85.47,5.88,4.33,3.41,offense,True,8,False,,False
6,10,50.22,21.96,-1.98,1.66,-3.53,1.82,2.46,0.53,149.14,-128.4,82.47,12.42,-278.72,defense,False,1,False,,False
6,11,34.02,7.31,4.43,3.84,4.72,2.22,7.09,2.08,44.38,63.06,18.68,7.4,159.48,offense,False,7,False,,False
6,12,51.54,21.11,-1.99,-0.75,-1.14,-0.03,2.61,0.27,-155.17,-139.81,15.36,1.75,-231.96,defense,False,6,False,,False
6,13,54.85,17.76,-2.22,1.31,-3.27,6.16,3.4,0.99,130.58,88.52,42.06,-13.92,-17.91,defense,False,2,False,,False
6,14,56.01,20.0,-1.44,-0.06,-2.06,-5.15,1.59,1.57,168.04,-104.23,87.73,45.68,59.26,defense,False,4,False,,False
6,15,41.65,0.28,0.31,0.57,-0.15,-0.67,4.0,1.7,79.58,85.47,5.88,4.33,3.41,disc,False,0,False,,False
7,1,32.02,28.87,2.62,1.99,2.21,0.41,4.2,0.71,39.62,36.4,3.22,-0.65,24.38,offense,False,10,False,,False
7,2,36.79,25.19,3.17,-0.89,3.97,-1.6,3.97,1.68,-35.35,-85.7,50.36,-23.97,-46.91,offense,False,13,False,,False
7,3,30.11,21.17,3.58,0.58,3.04,-5.27,4.51,0.91,17.23,-22.64,39.87,-8.66,-7.94,offense,False,5,False,,False
7,4,39.75,22.04,4.05,-2.01,4.13,-4.3,5.12,1.48,-25.69,-80.01,54.32,-15.71,-92.28,offense,False,14,False,,False
7,5,42.92,19.73,-4.04,-2.82,-4.73,-5.5,7.46,4.61,-134.1,-108.48,25.63,31.16,-241.92,defense,False,3,False,,False
7,6,37.03,17.16,4.11,-4.69,6.97,-2.97,6.85,1.82,-46.87,41.62,88.5,15.01,129.78,offense,False,12,False,,False
7,7,39.7,8.96,-1.09,-3.07,0.61,-5.36,3.05,0.88,-118.61,-93.61,25.0,9.42,-55.64,defense,False,11,False,,False
7,8,44.07,9.07,-3.91,-3.95,-3.5,-6.6,5.62,1.07,-146.05,-139.98,6.07,1.43,-21.6,defense,False,9,False,,False
