frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,14,32.73,-0.8,0.14,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,1,False,,False
0,15,32.73,-0.8,0.14,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,33.47,0.32,-0.05,-0.33,-0.24,-1.79,1.3,0.0,74.27,0.0,74.27,74.27,0.0,defense,False,14,False,,False
1,2,29.9,11.76,0.03,-0.75,0.5,-1.94,0.29,0.0,73.82,0.0,73.82,73.82,0.0,offense,False,7,False,,False
1,3,43.64,26.23,0.35,0.79,1.36,2.69,0.54,0.0,61.82,0.0,61.82,61.82,0.0,offense,False,5,False,,False
1,4,44.74,28.24,0.38,0.59,1.39,1.88,1.17,0.0,77.88,0.0,77.88,77.88,0.0,offense,False,6,False,,False
1,5,44.78,23.79,0.03,-0.26,0.09,-0.99,1.91,0.0,-94.38,0.0,94.38,-94.38,0.0,defense,False,3,False,,False
1,6,52.64,24.04,0.08,-0.01,0.39,0.02,0.1,0.0,-110.12,0.0,110.12,-110.12,0.0,defense,False,4,False,,False
1,7,32.17,10.04,0.04,-0.1,0.34,0.12,0.13,0.0,-136.34,0.0,136.34,-136.34,0.0,defense,False,2,False,,False
1,8,36.47,9.33,0.28,1.99,0.85,6.53,1.28,0.0,82.55,0.0,82.55,82.55,0.0,offense,False,9,False,,False
1,9,37.21,7.71,-0.01,0.09,-0.04,0.37,0.27,0.0,86.08,0.0,86.08,86.08,0.0,defense,False,8,False,,False
1,10,45.88,16.14,0.21,-0.45,1.0,-0.69,0.15,0.0,-53.94,0.0,53.94,-53.94,0.0,offense,False,11,False,,False
1,11,46.41,15.28,0.18,-0.88,0.84,-2.58,1.13,0.0,-90.83,0.0,90.83,-90.83,0.0,defense,False,10,False,,False
1,12,49.34,6.31,0.13,-0.22,0.34,-1.26,1.69,0.0,-87.69,0.0,87.69,-87.69,0.0,defense,False,13,False,,False
1,13,49.05,3.82,0.06,-0.8,0.33,-1.84,2.4,0.0,-91.39,0.0,91.39,-91.39,0.0,offense,False,12,False,,False
1,14,32.75,-0.73,0.23,0.89,0.85,3.43,0.56,0.0,-102.14,0.0,102.14,-102.14,0.0,offense,True,1,False,,False
1,15,32.75,-0.73,0.23,0.89,0.85,3.43,0.56,0.0,-102.14,0.0,102.14,-102.14,0.0,disc,False,0,False,,False
2,1,33.46,0.27,-0.09,-0.61,-0.49,-2.83,0.29,1.02,67.28,-103.78,171.06,-6.99,-103.78,defense,False,14,False,,False
2,2,29.92,11.7,0.09,-0.96,0.59,-2.15,3.03,3.32,-103.24,-103.5,0.25,-177.06,-103.5,offense,False,7,False,,False
2,3,43.68,26.32,0.47,1.0,1.21,2.09,0.79,0.27,71.2,90.02,18.81,9.38,90.02,offense,False,5,False,,False
2,4,44.78,28.3,0.51,0.65,1.34,0.6,2.08,0.91,76.48,74.69,1.79,-1.4,74.69,offense,False,6,False,,False
2,5,44.78,23.78,0.06,-0.19,0.34,0.7,1.67,0.23,-94.05,83.16,177.21,0.34,83.16,defense,False,3,False,,False
2,6,52.65,24.04,0.13,-0.01,0.53,0.01,0.11,0.07,-69.38,-9.32,60.06,40.75,-9.32,defense,False,4,False,,False
2,7,32.18,10.04,0.09,-0.06,0.56,0.31,0.1,0.21,91.85,64.16,27.69,228.19,64.16,defense,False,2,False,,False
2,8,36.5,9.55,0.35,2.56,0.66,5.65,4.25,2.97,80.01,78.91,1.1,-2.55,78.91,offense,False,9,False,,False
2,9,37.21,7.73,-0.01,0.11,-0.05,0.18,0.26,0.01,85.54,-78.83,164.37,-0.55,-78.83,defense,False,8,False,,False
2,10,45.9,16.12,0.33,-0.43,1.18,0.22,1.49,1.37,-89.18,-92.71,3.53,-35.24,-92.71,offense,False,11,False,,False
2,11,46.43,15.18,0.29,-0.94,1.08,-0.68,2.15,1.02,-87.91,-84.66,3.25,2.92,-84.66,defense,False,10,False,,False
2,12,49.35,6.29,0.15,-0.22,0.28,0.07,0.6,2.24,65.9,85.51,19.61,153.59,85.51,defense,False,13,False,,False
2,13,49.05,3.74,0.1,-0.79,0.41,0.09,0.53,1.91,-72.75,83.57,156.32,18.63,83.57,offense,False,12,False,,False
2,14,32.77,-0.64,0.32,1.29,0.98,4.01,0.35,0.9,60.44,71.14,10.7,162.58,71.14,offense,True,1,False,,False
2,15,32.77,-0.64,0.32,1.29,0.98,4.01,0.35,0.9,60.44,71.14,10.7,162.58,71.14,disc,False,0,False,,False
3,1,33.45,0.19,-0.17,-1.06,-0.79,-4.48,0.54,0.82,-97.12,-102.5,5.38,-164.4,1.28,defense,False,14,False,,False
3,2,29.93,11.57,0.29,-1.1,2.0,-1.43,2.37,0.74,-96.04,53.17,149.21,7.21,156.67,offense,False,7,False,,False
3,3,43.75,26.48,0.71,1.4,2.44,4.01,2.07,1.28,68.04,66.09,1.96,-3.16,-23.93,offense,False,5,False,,False
3,4,44.86,28.41,0.77,0.69,2.56,0.46,1.1,1.37,39.7,-74.82,114.52,-36.78,-149.51,offense,False,6,False,,False
3,5,44.79,23.72,0.12,-0.01,0.64,1.79,0.31,1.95,56.22,81.4,25.18,150.27,-1.76,defense,False,3,False,,False
3,6,52.67,24.04,0.22,0.0,0.94,0.07,0.1,0.13,1.81,59.2,57.4,71.18,68.52,defense,False,4,False,,False
3,7,32.19,10.03,0.18,-0.06,0.87,0.03,1.04,1.14,-96.16,-95.47,0.69,-188.01,-159.63,defense,False,2,False,,False
3,8,36.56,9.95,0.42,3.4,0.72,8.42,4.04,0.25,81.85,-131.29,146.86,1.84,-210.2,offense,False,9,False,,False
3,9,37.21,7.75,-0.02,0.16,-0.08,0.44,0.28,0.54,-111.09,-103.04,8.05,-196.63,-24.21,defense,False,8,False,,False
3,10,45.95,16.06,0.55,-0.56,2.22,-1.27,2.68,1.2,-84.47,-78.65,5.81,4.71,14.05,offense,False,11,False,,False
3,11,46.47,15.02,0.48,-1.11,1.99,-1.65,1.89,0.37,-80.39,49.86,130.25,7.52,134.51,defense,False,10,False,,False
3,12,49.37,6.23,0.2,-0.33,0.49,-1.12,0.4,0.75,-28.64,-81.41,52.77,-94.54,-166.93,defense,False,13,False,,False
3,13,49.07,3.6,0.17,-0.89,0.7,-1.01,3.09,2.59,-89.59,-92.96,3.37,-16.83,-176.53,offense,False,12,False,,False
3,14,32.82,-0.45,0.49,2.02,1.66,7.29,2.94,2.6,76.18,78.27,2.09,15.74,7.13,offense,True,1,False,,False
3,15,32.82,-0.45,0.49,2.02,1.66,7.29,2.94,2.6,76.18,78.27,2.09,15.74,7.13,disc,False,0,False,,False
4,1,33.42,0.01,-0.23,-1.46,-0.59,-4.03,2.42,1.88,-103.83,-105.75,1.92,-6.7,-3.25,defense,False,14,False,,False
4,2,29.97,11.38,0.64,-0.89,3.51,2.15,1.08,2.86,9.84,62.72,52.88,105.88,9.54,offense,False,7,False,,False
4,3,43.85,26.66,0.93,1.58,2.12,1.79,2.87,0.81,66.36,62.05,4.32,-1.68,-4.04,offense,False,5,False,,False
4,4,44.97,28.5,0.99,0.59,2.25,-1.07,1.58,0.5,45.87,59.46,13.59,6.18,134.28,offense,False,6,False,,False
4,5,44.81,23.73,0.19,0.24,0.64,2.45,0.59,0.31,74.29,92.63,18.34,18.07,11.23,defense,False,3,False,,False
4,6,52.7,24.04,0.33,0.01,1.11,0.05,0.32,0.22,12.14,17.06,4.92,10.33,-42.15,defense,False,4,False,,False
4,7,32.22,10.04,0.31,0.08,1.24,1.46,0.53,1.5,45.52,71.12,25.6,141.68,166.59,defense,False,2,False,,False
4,8,36.62,10.43,0.43,3.94,0.04,5.41,5.7,1.67,82.4,83.72,1.32,0.55,215.01,offense,False,9,False,,False
4,9,37.21,7.76,-0.02,0.24,0.02,0.86,0.87,1.14,84.3,80.54,3.76,195.39,183.58,defense,False,8,False,,False
4,10,46.03,16.02,0.82,-0.31,2.75,2.48,1.94,4.39,58.87,80.24,21.37,143.34,158.89,offense,False,11,False,,False
4,11,46.55,14.9,0.72,-0.98,2.36,1.29,2.02,0.37,-70.41,-6.43,63.97,9.98,-56.29,defense,False,10,False,,False
4,12,49.4,6.21,0.22,-0.47,0.2,-1.44,0.74,0.49,-66.19,-96.66,30.47,-37.55,-15.25,defense,False,13,False,,False
4,13,49.1,3.53,0.27,-0.59,0.92,3.06,0.84,2.3,-73.19,84.49,157.68,16.4,177.45,offense,False,12,False,,False
4,14,32.89,-0.16,0.61,2.59,1.19,5.72,2.47,0.47,77.05,-108.41,174.53,0.87,-186.69,offense,True,1,False,,False
4,15,32.89,-0.16,0.61,2.59,1.19,5.72,2.47,0.47,77.05,-108.41,174.53,0.87,-186.69,disc,False,0,False,,False
5,1,33.38,-0.21,-0.2,-1.59,0.31,-1.3,2.98,0.63,-97.7,-73.62,24.08,6.13,32.13,defense,False,14,False,,False
5,2,30.07,11.31,0.97,-0.8,3.33,0.89,1.92,2.01,-68.85,-100.54,31.68,-78.69,-163.25,offense,False,7,False,,False
5,3,43.97,26.86,1.11,1.59,1.85,0.11,2.58,0.49,58.26,-65.25,123.51,-8.1,-127.3,offense,False,5,False,,False
5,4,45.1,28.52,1.21,0.43,2.19,-1.58,1.51,0.42,30.51,-61.73,92.25,-15.36,-121.19,offense,False,6,False,,False
5,5,44.84,23.82,0.25,0.38,0.65,1.5,0.2,0.6,-9.04,-86.41,77.37,-83.34,-179.05,defense,False,3,False,,False
5,6,52.75,24.04,0.44,-0.02,1.06,-0.3,0.55,0.23,12.82,13.77,0.95,0.68,-3.29,defense,False,4,False,,False
5,7,32.27,10.04,0.41,0.18,1.08,0.91,0.64,0.17,32.58,-11.18,43.76,-12.95,-82.3,defense,False,2,False,,False
5,8,36.65,10.85,0.41,4.41,-0.18,4.67,4.67,1.05,84.24,-105.82,169.94,1.84,-189.54,offense,False,9,False,,False
5,9,37.2,7.79,-0.02,0.3,-0.01,0.62,0.17,1.0,-139.12,-102.46,36.66,-223.42,-183.0,defense,False,8,False,,False
5,10,46.14,15.96,1.08,-0.24,2.62,0.71,1.36,2.35,-30.24,-85.82,55.57,-89.11,-166.05,offense,False,11,False,,False
5,11,46.64,14.81,0.97,-0.82,2.46,1.55,1.61,0.83,-47.52,60.53,108.05,22.89,66.97,defense,False,10,False,,False
5,12,49.42,6.16,0.25,-0.54,0.31,-0.65,1.01,0.34,-80.23,-111.83,31.6,-14.04,-15.17,defense,False,13,False,,False
5,13,49.13,3.48,0.36,-0.3,0.98,2.92,0.44,0.86,4.14,76.61,72.46,77.34,-7.88,offense,False,12,False,,False
5,14,32.97,0.2,0.72,3.13,1.13,5.41,4.68,2.21,76.58,76.05,0.53,-0.48,184.46,offense,True,1,False,,False
5,15,32.97,0.2,0.72,3.13,1.13,5.41,4.68,2.21,76.58,76.05,0.53,-0.48,184.46,disc,False,0,False,,False
6,1,33.35,-0.41,-0.15,-1.52,0.55,0.73,3.19,0.23,-99.49,-123.91,24.41,-1.8,-50.29,defense,False,14,False,,False
6,2,30.22,11.31,1.4,-0.41,4.27,3.86,2.32,0.4,-69.82,-74.51,4.69,-0.97,26.03,offense,False,7,False,,False
6,3,44.1,27.02,1.22,1.37,1.07,-2.15,2.09,0.52,53.6,-102.59,156.19,-4.66,-37.34,offense,False,5,False,,False
6,4,45.24,28.53,1.36,0.1,1.48,-3.25,1.52,0.96,-6.62,-77.31,70.69,-37.13,-15.58,offense,False,6,False,,False
6,5,44.87,23.91,0.32,0.61,0.64,2.3,1.46,1.42,66.74,74.55,7.81,75.78,160.96,defense,False,3,False,,False
6,6,52.81,24.04,0.51,-0.09,0.75,-0.69,0.72,0.28,-7.09,-49.15,42.06,-19.91,-62.91,defense,False,4,False,,False
6,7,32.32,10.08,0.5,0.25,0.89,0.76,0.95,0.31,33.22,34.59,1.36,0.65,45.77,defense,False,2,False,,False
6,8,36.68,11.3,0.33,4.48,-0.79,0.71,5.62,0.95,84.58,86.23,1.65,0.34,192.05,offense,False,9,False,,False
6,9,37.2,7.83,0.0,0.45,0.22,1.46,0.17,0.29,109.2,75.5,33.7,248.32,177.95,defense,False,8,False,,False
6,10,46.29,15.99,1.29,-0.22,2.1,0.2,2.12,2.19,44.09,80.77,36.68,74.33,166.59,offense,False,11,False,,False
6,11,46.77,14.79,1.17,-0.56,2.01,2.68,1.77,2.25,35.84,81.01,45.17,83.36,20.48,defense,False,10,False,,False
6,12,49.45,6.07,0.28,-0.45,0.29,0.84,0.46,1.37,54.42,85.87,31.46,134.65,197.71,defense,False,13,False,,False
6,13,49.18,3.53,0.44,0.07,0.75,3.61,0.75,0.55,50.31,85.76,35.45,46.17,9.15,offense,False,12,False,,False
6,14,33.05,0.56,0.71,3.17,-0.06,0.42,4.46,0.23,76.14,-94.7,170.84,-0.44,-170.75,offense,True,1,False,,False
6,15,33.05,0.56,0.71,3.17,-0.06,0.42,4.46,0.23,76.14,-94.7,170.84,-0.44,-170.75,disc,False,0,False,,False
7,1,33.36,-0.52,-0.03,-1.16,1.14,3.58,2.26,0.93,-100.16,82.13,177.71,-0.67,206.03,defense,False,14,False,,False
7,2,30.4,11.3,1.93,0.26,5.34,6.7,3.72,5.1,43.58,68.24,24.66,113.4,142.74,offense,False,7,False,,False
7,3,44.23,27.11,1.29,1.03,0.7,-3.42,2.25,0.34,45.69,-13.0,58.69,-7.9,89.59,offense,False,5,False,,False
7,4,45.39,28.51,1.45,-0.2,0.87,-3.08,2.09,1.1,-37.18,-81.91,44.73,-30.56,-4.6,offense,False,6,False,,False
7,5,44.91,23.97,0.33,0.7,0.17,0.84,2.39,1.0,77.99,94.54,16.56,11.25,20.0,defense,False,3,False,,False
7,6,52.87,24.03,0.54,-0.18,0.25,-0.84,0.7,0.17,6.4,96.58,90.18,13.49,145.73,defense,False,4,False,,False
7,7,32.38,10.12,0.54,0.23,0.33,-0.21,0.6,0.69,-13.26,-107.67,94.41,-46.48,-142.26,defense,False,2,False,,False
7,8,36.71,11.76,0.22,4.28,-1.13,-1.94,1.28,4.55,114.36,-103.45,142.18,29.79,-189.68,offense,False,9,False,,False
7,9,37.2,7.88,0.05,0.7,0.45,2.52,0.44,0.28,90.97,79.73,11.24,-18.23,4.23,defense,False,8,False,,False
7,10,46.44,16.0,1.43,-0.54,1.36,-3.26,3.36,4.43,-61.62,-89.11,27.49,-105.7,-169.87,offense,False,11,False,,False
7,11,46.91,14.77,1.3,-0.54,1.28,0.19,1.47,1.23,-7.58,-89.13,81.55,-43.42,-170.14,defense,False,10,False,,False
7,12,49.48,6.02,0.31,-0.47,0.29,-0.17,1.33,1.7,-83.78,-94.25,10.46,-138.2,-180.12,defense,False,13,False,,False
7,13,49.24,3.59,0.49,0.29,0.53,2.22,0.93,0.18,53.36,66.44,13.09,3.04,-19.32,offense,False,12,False,,False
7,14,33.13,0.92,0.58,2.69,-1.31,-4.79,4.13,0.43,79.77,-141.87,138.36,3.63,-47.17,offense,True,1,False,,False
7,15,33.13,0.92,0.58,2.69,-1.31,-4.79,4.13,0.43,79.77,-141.87,138.36,3.63,-47.17,disc,False,0,False,,False
8,1,33.38,-0.57,0.13,-0.63,1.61,5.31,0.88,3.05,49.45,71.47,22.02,149.61,-10.65,defense,False,14,False,,False
8,2,30.63,11.36,2.32,0.52,3.91,2.65,2.96,1.26,26.08,-91.36,117.44,-17.49,-159.6,offense,False,7,False,,False
8,3,44.36,27.16,1.29,0.56,0.03,-4.69,1.34,2.04,-17.71,-98.31,80.6,-63.41,-85.32,offense,False,5,False,,False
8,4,45.54,28.46,1.47,-0.36,0.25,-1.59,1.61,1.17,-3.44,92.55,95.99,33.74,174.46,offense,False,6,False,,False
8,5,44.95,24.03,0.32,0.56,-0.13,-1.35,0.23,2.32,9.86,-96.79,106.65,-68.13,-191.34,defense,False,3,False,,False
8,6,52.92,23.99,0.52,-0.28,-0.18,-1.02,0.68,0.24,-13.87,-98.57,84.7,-20.27,-195.15,defense,False,4,False,,False
8,7,32.44,10.15,0.56,0.19,0.23,-0.36,1.45,1.44,64.54,88.48,23.94,77.8,196.15,defense,False,2,False,,False
8,8,36.72,12.19,0.21,4.42,-0.08,1.4,5.48,4.38,87.15,79.48,7.68,-27.21,182.93,offense,False,9,False,,False
8,9,37.21,7.97,0.1,1.0,0.59,2.98,0.8,0.36,85.39,78.54,6.85,-5.58,-1.19,defense,False,8,False,,False
8,10,46.6,15.95,1.5,-0.57,0.69,-0.27,2.85,5.04,46.73,85.92,39.19,108.35,175.03,offense,False,11,False,,False
8,11,47.06,14.74,1.35,-0.64,0.59,-1.0,1.91,1.1,27.28,77.21,49.93,34.86,166.34,defense,False,10,False,,False
8,12,49.52,6.0,0.36,-0.35,0.46,1.19,1.52,0.23,-78.49,-46.45,32.04,5.29,47.79,defense,False,13,False,,False
8,13,49.29,3.64,0.51,0.39,0.22,0.98,1.94,1.08,68.7,81.82,13.12,15.34,15.38,offense,False,12,False,,False
8,14,33.18,1.14,0.37,1.72,-2.17,-9.74,2.57,1.56,78.95,-98.88,177.83,-0.82,42.99,offense,True,1,False,,False
8,15,33.18,1.14,0.37,1.72,-2.17,-9.74,2.57,1.56,78.95,-98.88,177.83,-0.82,42.99,disc,False,0,False,,False
9,1,33.4,-0.57,0.23,-0.24,0.99,3.86,2.35,1.52,63.48,71.53,8.05,14.03,0.06,defense,False,14,False,,False
9,2,30.93,11.51,2.58,0.47,2.56,-0.49,2.14,2.06,-17.94,-107.72,89.78,-44.02,-16.36,offense,False,7,False,,False
9,3,44.49,27.18,1.28,0.26,-0.14,-2.99,1.14,0.23,-12.39,135.09,147.48,5.32,233.4,offense,False,5,False,,False
9,4,45.69,28.4,1.46,-0.51,-0.14,-1.41,1.46,0.22,-9.14,-141.24,132.1,-5.7,-233.79,offense,False,6,False,,False
9,5,44.98,24.08,0.32,0.48,-0.0,-0.88,0.58,0.53,-57.06,-80.1,23.04,-66.92,16.69,defense,False,3,False,,False
9,6,52.97,23.95,0.47,-0.38,-0.55,-1.0,0.84,0.58,-57.55,-111.25,53.7,-43.68,-12.68,defense,False,4,False,,False
9,7,32.49,10.15,0.58,-0.03,0.19,-2.24,0.44,1.45,-17.54,-97.87,80.33,-82.08,-186.35,defense,False,2,False,,False
9,8,36.73,12.57,0.21,4.43,0.03,0.07,5.88,0.41,86.12,72.2,13.91,-1.04,-7.28,offense,False,9,False,,False
9,9,37.23,8.12,0.19,1.39,0.81,3.87,1.14,0.35,83.34,78.64,4.7,-2.05,0.1,defense,False,8,False,,False
9,10,46.75,15.75,1.46,-0.94,-0.37,-3.7,1.7,1.39,26.26,-107.9,134.16,-20.47,-193.83,offense,False,11,False,,False
9,11,47.19,14.63,1.33,-0.95,-0.23,-3.16,1.93,2.21,-43.04,-97.54,54.5,-70.32,-174.76,defense,False,10,False,,False
9,12,49.56,5.98,0.4,-0.1,0.45,2.52,1.02,2.33,54.59,82.95,28.36,133.07,129.4,defense,False,13,False,,False
9,13,49.34,3.67,0.49,0.17,-0.28,-2.19,0.6,1.66,14.78,-94.24,109.02,-53.92,-176.06,offense,False,12,False,,False
9,14,33.18,1.19,0.09,0.43,-2.77,-12.91,2.68,0.12,77.77,51.85,25.91,-1.18,150.73,offense,True,1,False,,False
9,15,33.18,1.19,0.09,0.43,-2.77,-12.91,2.68,0.12,77.77,51.85,25.91,-1.18,150.73,disc,False,0,False,,False
10,1,33.44,-0.53,0.2,-0.2,-0.24,0.43,0.14,2.22,46.93,-115.52,162.45,-16.56,-187.05,defense,False,14,False,,False
10,2,31.23,11.57,2.8,0.33,2.21,-1.39,3.92,2.97,30.4,62.98,32.58,48.34,170.7,offense,False,7,False,,False
10,3,44.62,27.14,1.28,0.18,0.01,-0.84,1.27,0.25,-2.38,50.13,52.51,10.01,-84.96,offense,False,5,False,,False
10,4,45.83,28.34,1.43,-0.6,-0.24,-0.91,1.56,0.37,-22.67,-91.03,68.36,-13.53,50.21,offense,False,6,False,,False
10,5,45.0,24.11,0.33,0.45,0.05,-0.25,0.37,0.23,-44.52,102.63,147.15,12.54,182.73,defense,False,3,False,,False
10,6,53.01,23.9,0.4,-0.42,-0.69,-0.38,0.91,0.2,-69.69,-131.83,62.14,-12.13,-20.58,defense,False,4,False,,False
10,7,32.55,10.13,0.62,-0.27,0.44,-2.37,0.52,0.19,3.77,60.93,57.16,21.31,158.81,defense,False,2,False,,False
10,8,36.76,13.06,0.21,4.27,-0.03,-1.62,3.43,2.46,89.28,-98.29,172.43,3.16,-170.49,offense,False,9,False,,False
10,9,37.26,8.29,0.3,1.89,1.1,5.01,2.16,1.02,81.71,79.89,1.82,-1.63,1.25,defense,False,8,False,,False
10,10,46.89,15.67,1.38,-1.48,-0.85,-5.4,4.31,4.91,-73.9,-93.86,19.95,-100.17,14.04,offense,False,11,False,,False
10,11,47.32,14.5,1.27,-1.2,-0.63,-2.43,2.27,0.68,-59.35,-111.65,52.3,-16.31,-14.11,defense,False,10,False,,False
10,12,49.6,5.98,0.41,0.04,0.08,1.35,0.89,0.13,52.19,-108.98,161.17,-2.4,-191.93,defense,False,13,False,,False
10,13,49.39,3.67,0.42,-0.1,-0.61,-2.68,1.08,1.19,-70.45,-100.69,30.25,-85.23,-6.45,offense,False,12,False,,False
10,14,33.16,1.06,-0.26,-1.23,-3.5,-16.62,2.97,5.65,-102.04,-102.13,0.09,-179.81,-153.98,offense,True,1,False,,False
10,15,33.16,1.06,-0.26,-1.23,-3.5,-16.62,2.97,5.65,-102.04,-102.13,0.09,-179.81,-153.98,disc,False,0,False,,False
11,1,33.47,-0.53,0.17,-0.25,-0.35,-0.54,0.42,0.51,-78.53,-91.05,12.51,-125.46,24.47,defense,False,14,False,,False
11,2,31.51,11.55,2.87,-0.18,0.73,-5.12,4.85,0.92,30.35,30.12,0.23,-0.05,-32.86,offense,False,7,False,,False
11,3,44.74,27.15,1.28,0.25,-0.02,0.74,1.34,0.22,-11.59,-80.26,68.67,-9.21,-130.39,offense,False,5,False,,False
11,4,45.97,28.28,1.41,-0.65,-0.26,-0.57,1.66,0.51,-40.56,-110.4,69.84,-17.89,-19.37,offense,False,6,False,,False
11,5,45.03,24.15,0.35,0.53,0.24,0.81,0.94,1.2,82.57,96.81,14.23,127.1,-5.82,defense,False,3,False,,False
11,6,53.04,23.85,0.33,-0.37,-0.66,0.42,0.51,0.41,-65.51,105.08,170.6,4.17,236.91,defense,False,4,False,,False
11,7,32.61,10.07,0.69,-0.56,0.71,-2.88,1.32,1.35,-78.63,-100.84,22.22,-82.4,-161.78,defense,False,2,False,,False
11,8,36.79,13.52,0.23,4.19,0.25,-0.77,3.3,0.13,89.13,-86.9,176.02,-0.15,11.39,offense,False,9,False,,False
11,9,37.3,8.52,0.43,2.45,1.31,5.62,2.74,0.58,80.67,76.79,3.88,-1.04,-3.1,defense,False,8,False,,False
11,10,47.02,15.52,1.29,-1.69,-0.92,-2.06,5.68,1.43,-78.72,-93.37,14.65,-4.81,0.49,offense,False,11,False,,False
11,11,47.44,14.31,1.2,-1.28,-0.71,-0.82,3.19,1.05,-70.25,-94.3,24.05,-10.9,17.35,defense,False,10,False,,False
11,12,49.65,6.02,0.38,0.06,-0.32,0.25,0.48,0.8,-10.94,-95.23,84.29,-63.13,13.75,defense,False,13,False,,False
11,13,49.42,3.61,0.35,-0.3,-0.74,-1.93,0.47,1.09,8.64,84.57,75.93,79.09,185.27,offense,False,12,False,,False
11,14,33.1,0.78,-0.52,-2.51,-2.56,-12.77,3.91,0.94,-102.69,-104.73,2.04,-0.65,-2.6,offense,True,1,False,,False
11,15,33.1,0.78,-0.52,-2.51,-2.56,-12.77,3.91,0.94,-102.69,-104.73,2.04,-0.65,-2.6,disc,False,0,False,,False
12,1,33.46,-0.62,0.12,-0.35,-0.49,-0.96,0.48,0.18,-57.03,2.79,59.83,21.5,93.84,defense,False,14,False,,False
12,2,31.8,11.47,2.7,-1.17,-1.71,-9.94,3.24,4.79,-38.99,-110.37,71.38,-69.34,-140.49,offense,False,7,False,,False
12,3,44.87,27.2,1.27,0.51,-0.13,2.52,1.4,0.47,-31.03,-103.29,72.26,-19.44,-23.03,offense,False,5,False,,False
12,4,46.11,28.21,1.4,-0.65,-0.06,0.0,1.53,0.26,-32.23,82.68,114.91,8.33,193.08,offense,False,6,False,,False
12,5,45.07,24.2,0.43,0.64,0.77,1.09,0.95,0.25,67.25,-14.65,81.9,-15.32,-111.45,defense,False,3,False,,False
12,6,53.07,23.82,0.28,-0.3,-0.48,0.77,0.34,0.28,-35.13,76.43,111.57,30.38,-28.65,defense,False,4,False,,False
12,7,32.69,9.99,0.81,-0.81,1.21,-2.51,1.19,0.87,-38.36,39.92,78.29,40.26,140.77,defense,False,2,False,,False
12,8,36.81,13.89,0.31,4.35,0.77,1.56,6.54,3.28,82.71,76.26,6.45,-6.41,163.16,offense,False,9,False,,False
12,9,37.35,8.82,0.56,2.96,1.33,5.09,1.81,0.93,80.18,-98.37,178.55,-0.49,-175.16,defense,False,8,False,,False
12,10,47.13,15.26,1.19,-1.46,-0.95,2.2,3.38,8.62,63.86,87.48,23.62,142.58,180.85,offense,False,11,False,,False
12,11,47.55,14.17,1.13,-1.09,-0.62,1.88,1.64,1.79,-47.41,88.89,136.3,22.84,183.19,defense,False,10,False,,False
12,12,49.68,6.04,0.32,0.1,-0.63,0.39,0.51,0.31,24.98,91.63,66.66,35.92,186.86,defense,False,13,False,,False
12,13,49.45,3.54,0.25,-0.49,-0.96,-1.9,1.12,1.21,-80.45,-103.39,22.94,-89.09,-187.96,offense,False,12,False,,False
