frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,52.08,18.18,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,11,False,,False
0,2,79.23,36.71,-0.21,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,6,False,,False
0,3,81.35,27.86,-0.56,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,8,False,,False
0,4,58.55,19.21,0.41,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,7,False,,False
0,5,75.47,40.43,-0.45,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,12,False,,False
0,6,60.68,31.0,0.71,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,2,False,,False
0,7,76.03,23.56,-0.34,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,4,False,,False
0,8,61.07,23.93,0.52,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,3,False,,False
0,9,72.77,23.88,-0.91,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,14,False,,False
0,10,52.19,8.79,0.27,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,13,False,,False
0,11,72.41,20.61,-0.7,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,1,False,,False
0,12,53.17,37.74,0.12,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,5,False,,False
0,13,76.16,9.57,-0.11,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,10,False,,False
0,14,48.61,27.72,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,9,False,,False
0,15,79.23,36.71,-0.21,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,52.11,18.23,0.43,0.5,1.81,1.51,0.29,0.0,28.91,0.0,28.91,28.91,0.0,defense,False,11,False,,False
1,2,79.2,36.73,-0.32,0.19,-1.12,0.65,0.68,0.0,127.2,0.0,127.2,127.2,0.0,offense,True,6,False,,False
1,3,81.27,27.96,-0.83,0.82,-2.72,2.11,2.65,0.0,118.04,0.0,118.04,118.04,0.0,offense,False,8,False,,False
1,4,58.6,19.16,0.72,-0.46,3.08,-1.73,0.47,0.0,-29.79,0.0,29.79,-29.79,0.0,defense,False,7,False,,False
1,5,75.43,40.45,-0.77,0.44,-3.2,1.79,0.49,0.0,-115.07,0.0,115.07,-115.07,0.0,offense,False,12,False,,False
1,6,60.77,30.81,1.16,-1.64,4.51,-5.09,1.74,0.0,-72.07,0.0,72.07,-72.07,0.0,defense,False,2,False,,False
1,7,75.99,23.52,-0.59,-0.19,-2.56,-0.28,0.93,0.0,-110.38,0.0,110.38,-110.38,0.0,offense,False,4,False,,False
1,8,61.14,23.63,0.86,-2.87,3.33,-9.38,3.64,0.0,-81.02,0.0,81.02,-81.02,0.0,defense,False,3,False,,False
1,9,72.65,24.09,-1.36,1.44,-4.48,1.97,2.71,0.0,121.58,0.0,121.58,121.58,0.0,offense,False,14,False,,False
1,10,52.22,8.78,0.46,-0.25,1.87,-2.03,1.26,0.0,-88.22,0.0,88.22,-88.22,0.0,defense,False,13,False,,False
1,11,72.32,20.73,-1.14,1.27,-4.43,3.96,1.97,0.0,120.41,0.0,120.41,120.41,0.0,offense,False,1,False,,False
1,12,53.17,37.78,0.25,0.4,1.23,1.25,0.24,0.0,88.51,0.0,88.51,88.51,0.0,defense,False,5,False,,False
1,13,76.15,9.41,-0.24,-1.75,-1.3,-6.37,4.87,0.0,-81.83,0.0,81.83,-81.83,0.0,offense,False,10,False,,False
1,14,48.63,27.76,0.4,0.24,1.81,-0.05,0.85,0.0,85.66,0.0,85.66,85.66,0.0,defense,False,9,False,,False
1,15,79.2,36.73,-0.32,0.19,-1.12,0.65,0.68,0.0,127.2,0.0,127.2,127.2,0.0,disc,False,0,False,,False
2,1,52.15,18.29,0.62,0.65,1.88,1.48,0.98,0.79,69.93,83.97,14.04,41.02,83.97,defense,False,11,False,,False
2,2,79.16,36.75,-0.4,0.2,-0.78,0.14,0.6,0.12,135.51,-97.79,126.71,8.31,-97.79,offense,True,6,False,,False
2,3,81.18,28.05,-1.03,0.83,-2.03,0.06,1.59,1.11,127.35,-75.3,157.35,9.31,-75.3,offense,False,8,False,,False
2,4,58.68,19.13,1.06,-0.64,3.38,-1.76,1.65,1.36,-74.91,-89.19,14.28,-45.12,-89.19,defense,False,7,False,,False
2,5,75.34,40.5,-1.11,0.64,-3.45,2.04,0.62,0.74,162.63,121.06,41.58,277.7,121.06,offense,False,12,False,,False
2,6,60.9,30.66,1.64,-1.96,4.76,-3.18,3.88,2.15,-77.72,-82.29,4.57,-5.65,-82.29,defense,False,2,False,,False
2,7,75.93,23.51,-0.87,-0.15,-2.78,0.45,1.24,0.35,-100.96,-75.46,25.5,9.42,-75.46,offense,False,4,False,,False
2,8,61.22,23.35,1.22,-3.09,3.62,-2.22,6.01,2.37,-82.62,-85.08,2.46,-1.6,-85.08,defense,False,3,False,,False
2,9,72.5,24.25,-1.77,1.49,-4.06,0.47,3.22,0.55,117.62,97.82,19.8,-3.97,97.82,offense,False,14,False,,False
2,10,52.27,8.78,0.69,-0.48,2.33,-2.36,0.29,1.36,16.74,79.95,63.22,104.96,79.95,defense,False,13,False,,False
2,11,72.2,20.87,-1.57,1.48,-4.26,2.1,2.09,0.15,122.52,152.27,29.75,2.11,152.27,offense,False,1,False,,False
2,12,53.2,37.82,0.39,0.53,1.47,1.3,0.71,0.47,86.8,85.91,0.89,-1.71,85.91,defense,False,5,False,,False
2,13,76.12,9.24,-0.55,-1.76,-3.0,-0.11,4.96,0.1,-82.38,-111.79,29.4,-0.55,-111.79,offense,False,10,False,,False
2,14,48.68,27.79,0.62,0.15,2.21,-0.86,0.61,0.31,70.01,-62.4,132.41,-15.65,-62.4,defense,False,9,False,,False
2,15,79.16,36.75,-0.4,0.2,-0.78,0.14,0.6,0.12,135.51,-97.79,126.71,8.31,-97.79,disc,False,0,False,,False
3,1,52.25,18.38,0.99,0.89,3.7,2.44,1.65,0.71,59.7,45.41,14.28,-10.23,-38.56,defense,False,11,False,,False
3,2,79.1,36.78,-0.53,0.18,-1.28,-0.21,0.78,0.3,156.05,-160.07,43.88,20.54,-62.28,offense,True,6,False,,False
3,3,81.02,28.19,-1.48,0.96,-4.44,1.3,3.25,1.67,131.4,135.26,3.86,4.05,210.56,offense,False,8,False,,False
3,4,58.84,19.03,1.7,-0.84,6.46,-2.03,1.69,1.09,-36.68,32.12,68.79,38.23,121.31,defense,False,7,False,,False
3,5,75.17,40.6,-1.8,1.06,-6.8,4.18,1.7,1.11,149.64,142.47,7.17,-12.99,21.41,offense,False,12,False,,False
3,6,61.15,30.34,2.58,-2.29,9.42,-3.29,5.13,1.94,-58.57,-17.73,40.84,19.15,64.56,defense,False,2,False,,False
3,7,75.79,23.48,-1.43,-0.03,-5.58,1.16,1.27,1.22,-159.22,141.15,59.62,-58.27,216.61,offense,False,4,False,,False
3,8,61.41,22.79,1.94,-3.37,7.2,-2.83,7.1,1.52,-73.27,-33.42,39.85,9.35,51.66,defense,False,3,False,,False
3,9,72.23,24.45,-2.61,1.65,-8.39,1.63,6.74,3.54,122.57,127.08,4.51,4.95,29.26,offense,False,14,False,,False
3,10,52.37,8.69,1.16,-0.94,4.64,-4.61,1.01,0.75,-5.93,-14.51,8.58,-22.67,-94.47,defense,False,13,False,,False
3,11,71.95,21.12,-2.4,1.94,-8.33,4.63,3.8,1.74,129.14,137.13,7.99,6.62,-15.14,offense,False,1,False,,False
3,12,53.26,37.9,0.73,0.81,3.34,2.74,1.12,0.47,71.67,48.54,23.13,-15.13,-37.37,defense,False,5,False,,False
3,13,76.06,8.87,-1.15,-1.7,-6.06,0.64,1.77,3.67,-118.16,113.94,127.91,-35.77,225.72,offense,False,10,False,,False
3,14,48.77,27.81,1.05,0.03,4.29,-1.23,1.32,0.73,56.45,45.19,11.26,-13.56,107.59,defense,False,9,False,,False
3,15,79.1,36.78,-0.53,0.18,-1.28,-0.21,0.78,0.3,156.05,-160.07,43.88,20.54,-62.28,disc,False,0,False,,False
4,1,52.39,18.51,1.38,0.96,3.94,0.65,1.81,0.68,37.51,-28.47,65.98,-22.19,-73.89,defense,False,11,False,,False
4,2,79.03,36.81,-0.57,0.07,-0.45,-1.12,0.95,0.19,161.08,-177.51,21.42,5.03,-17.44,offense,True,6,False,,False
4,3,80.83,28.28,-1.8,0.82,-3.2,-1.44,2.24,1.36,150.94,-81.94,127.11,19.54,-217.2,offense,False,8,False,,False
4,4,59.08,18.9,2.37,-0.93,6.67,-0.86,2.61,1.59,-0.79,37.88,38.68,35.88,5.77,defense,False,7,False,,False
4,5,74.92,40.75,-2.53,1.52,-7.35,4.59,3.67,1.99,142.19,135.85,6.35,-7.45,-6.62,offense,False,12,False,,False
4,6,61.5,30.02,3.51,-1.95,9.3,3.38,4.36,2.56,-28.65,63.39,92.05,29.92,81.12,defense,False,2,False,,False
4,7,75.59,23.49,-2.04,0.22,-6.15,2.53,2.23,1.46,162.98,130.81,32.17,322.21,-10.34,offense,False,4,False,,False
4,8,61.68,22.39,2.68,-2.53,7.41,8.43,5.54,1.81,-64.75,79.79,144.53,8.52,113.2,defense,False,3,False,,False
4,9,71.89,24.62,-3.27,1.11,-6.69,-5.47,4.02,3.69,150.32,-87.86,121.82,27.75,-214.94,offense,False,14,False,,False
4,10,52.53,8.55,1.67,-1.5,5.17,-5.55,1.71,0.79,9.43,29.22,19.78,15.37,43.73,defense,False,13,False,,False
