frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,31.81,31.16,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,3,False,,False
0,2,33.99,14.57,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,4,False,,False
0,3,42.38,26.11,-0.14,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,1,False,,False
0,4,35.43,14.38,-0.03,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,2,False,,False
0,5,46.14,29.67,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,6,False,,False
0,6,49.6,28.42,-0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,5,False,,False
0,7,47.92,10.33,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,9,False,,False
0,8,50.77,9.15,0.14,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,12,False,,False
0,9,48.55,9.99,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,7,False,,False
0,10,58.06,36.23,0.28,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,11,False,,False
0,11,57.36,36.56,0.15,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,10,False,,False
0,12,53.49,10.13,-0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,8,False,,False
0,13,36.7,4.23,-0.04,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,14,False,,False
0,14,36.4,2.16,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,13,False,,False
0,15,36.4,2.16,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,31.8,31.15,-0.02,-0.01,-0.04,0.08,0.1,0.0,-116.96,0.0,116.96,-116.96,0.0,offense,False,3,False,,False
1,2,34.0,14.58,0.04,-0.05,0.09,-0.6,0.14,0.0,73.32,0.0,73.32,73.32,0.0,offense,False,4,False,,False
1,3,42.36,26.08,-0.25,-0.32,-1.11,-1.01,0.47,0.0,-101.59,0.0,101.59,-101.59,0.0,defense,False,1,False,,False
1,4,35.42,14.35,-0.04,-0.16,-0.07,-0.33,0.58,0.0,-101.54,0.0,101.54,-101.54,0.0,defense,False,2,False,,False
1,5,46.15,29.69,0.21,0.18,0.96,0.57,0.12,0.0,63.28,0.0,63.28,63.28,0.0,offense,False,6,False,,False
1,6,49.6,28.43,-0.07,0.02,-0.34,0.04,0.07,0.0,-111.57,0.0,111.57,-111.57,0.0,defense,False,5,False,,False
1,7,47.93,10.32,0.2,0.23,0.95,1.98,0.4,0.0,-51.41,0.0,51.41,-51.41,0.0,offense,False,9,False,,False
1,8,50.79,9.13,0.24,-0.46,1.03,-2.55,0.18,0.0,-47.36,0.0,47.36,-47.36,0.0,offense,False,12,False,,False
1,9,48.55,10.01,0.03,-0.13,0.19,-1.54,0.15,0.0,93.99,0.0,93.99,93.99,0.0,defense,False,7,False,,False
1,10,58.1,36.19,0.46,-0.17,1.77,0.02,0.32,0.0,29.61,0.0,29.61,29.61,0.0,defense,False,11,False,,False
1,11,57.37,36.52,0.27,-0.35,1.22,-0.36,1.14,0.0,-86.47,0.0,86.47,-86.47,0.0,offense,False,10,False,,False
1,12,53.47,10.14,-0.24,0.05,-1.14,-0.38,0.82,0.0,93.31,0.0,93.31,93.31,0.0,defense,False,8,False,,False
1,13,36.7,4.17,-0.08,-0.81,-0.42,-3.61,0.69,0.0,-93.46,0.0,93.46,-93.46,0.0,defense,False,14,False,,False
1,14,36.41,2.18,0.07,0.11,0.02,-0.29,0.43,0.0,66.43,0.0,66.43,66.43,0.0,offense,True,13,False,,False
1,15,36.41,2.18,0.07,0.11,0.02,-0.29,0.43,0.0,66.43,0.0,66.43,66.43,0.0,disc,False,0,False,,False
2,1,31.8,31.15,-0.02,0.01,0.01,0.17,0.08,0.01,-116.64,60.89,177.53,0.32,60.89,offense,False,3,False,,False
2,2,34.0,14.58,0.05,-0.17,0.07,-1.18,0.07,0.12,15.58,-78.01,93.58,-57.74,-78.01,offense,False,4,False,,False
2,3,42.33,26.05,-0.39,-0.43,-1.38,-1.11,0.19,0.34,-138.0,97.74,124.26,-36.41,97.74,defense,False,1,False,,False
2,4,35.42,14.34,-0.04,-0.18,-0.05,-0.19,0.59,0.01,-101.55,-102.45,0.9,-0.01,-102.45,defense,False,2,False,,False
2,5,46.17,29.71,0.34,0.23,1.29,0.45,0.08,0.05,45.21,-84.11,129.31,-18.07,-84.11,offense,False,6,False,,False
2,6,49.59,28.43,-0.11,0.04,-0.4,0.21,0.07,0.12,132.63,100.17,32.46,244.2,100.17,defense,False,5,False,,False
2,7,47.95,10.34,0.3,0.47,0.94,2.36,0.89,0.59,-83.56,-104.69,21.14,-32.15,-104.69,offense,False,9,False,,False
2,8,50.81,9.09,0.36,-0.93,1.22,-4.71,0.33,0.4,50.77,77.18,26.4,98.13,77.18,offense,False,12,False,,False
2,9,48.55,9.99,0.07,-0.27,0.39,-1.43,0.14,0.01,94.19,-90.88,174.93,0.2,-90.88,defense,False,7,False,,False
2,10,58.15,36.18,0.63,-0.27,1.78,-0.95,0.73,0.74,-50.36,-75.71,25.35,-79.97,-75.71,defense,False,11,False,,False
2,11,57.4,36.47,0.4,-0.3,1.35,0.47,0.4,1.48,55.5,83.96,28.46,141.97,83.96,offense,False,10,False,,False
2,12,53.45,10.16,-0.39,-0.09,-1.45,-1.38,0.29,0.55,108.11,-94.36,157.53,14.81,-94.36,defense,False,8,False,,False
2,13,36.69,4.09,-0.13,-1.15,-0.46,-3.43,0.69,0.0,-93.39,-69.32,24.08,0.06,-69.32,defense,False,14,False,,False
2,14,36.42,2.2,0.08,0.06,0.12,-0.55,0.43,0.0,66.55,83.0,16.45,0.12,83.0,offense,True,13,False,,False
2,15,36.42,2.2,0.08,0.06,0.12,-0.55,0.43,0.0,66.55,83.0,16.45,0.12,83.0,disc,False,0,False,,False
3,1,31.8,31.15,-0.02,0.03,0.03,0.23,0.19,0.11,-125.99,-133.26,7.26,-9.35,-194.15,offense,False,3,False,,False
3,2,34.01,14.55,0.08,-0.36,0.31,-1.91,0.13,0.07,12.37,8.97,3.39,-3.21,86.98,offense,False,4,False,,False
3,3,42.27,25.99,-0.66,-0.68,-2.66,-2.48,1.04,0.86,-119.17,-115.09,4.08,18.83,-212.83,defense,False,1,False,,False
3,4,35.41,14.31,-0.06,-0.27,-0.22,-0.89,0.34,0.25,-103.59,81.24,175.17,-2.04,183.69,defense,False,2,False,,False
3,5,46.22,29.74,0.6,0.36,2.58,1.36,0.78,0.7,55.85,57.08,1.23,10.64,141.19,offense,False,6,False,,False
3,6,49.57,28.43,-0.18,0.1,-0.73,0.6,0.22,0.16,113.23,104.86,8.37,-19.4,4.7,defense,False,5,False,,False
3,7,48.0,10.42,0.49,0.87,1.9,4.04,0.53,1.3,47.94,78.58,30.64,131.49,183.27,offense,False,9,False,,False
3,8,50.87,8.96,0.58,-2.02,2.16,-10.97,0.99,1.15,-60.38,-75.96,15.58,-111.15,-153.13,offense,False,12,False,,False
3,9,48.56,9.93,0.15,-0.44,0.81,-1.67,0.91,0.77,90.29,89.58,0.71,-3.9,180.46,defense,False,7,False,,False
3,10,58.25,36.16,0.97,-0.51,3.39,-2.42,1.45,0.72,-50.77,-51.17,0.41,-0.4,24.54,defense,False,11,False,,False
3,11,57.46,36.43,0.65,-0.36,2.46,-0.53,1.82,2.1,-74.66,-83.0,8.34,-130.17,-166.97,offense,False,10,False,,False
3,12,53.39,10.15,-0.67,-0.26,-2.79,-1.69,0.48,0.55,-163.52,-131.97,31.54,-271.63,-37.62,defense,False,8,False,,False
3,13,36.67,3.9,-0.2,-1.77,-0.68,-6.2,1.38,0.69,-93.41,-93.42,0.01,-0.01,-24.1,defense,False,14,False,,False
3,14,36.42,2.2,0.12,-0.09,0.42,-1.46,0.64,0.22,62.15,53.47,8.68,-4.4,-29.53,offense,True,13,False,,False
3,15,36.42,2.2,0.12,-0.09,0.42,-1.46,0.64,0.22,62.15,53.47,8.68,-4.4,-29.53,disc,False,0,False,,False
4,1,31.8,31.16,0.01,0.08,0.3,0.55,0.18,0.35,91.43,72.19,19.25,217.43,205.44,offense,False,3,False,,False
4,2,34.02,14.49,0.12,-0.64,0.34,-2.8,0.18,0.13,-30.89,-78.46,47.57,-43.26,-87.43,offense,False,4,False,,False
4,3,42.18,25.9,-0.95,-0.87,-2.93,-1.91,1.28,0.36,-132.82,-175.51,42.69,-13.65,-60.42,defense,False,1,False,,False
4,4,35.41,14.29,-0.09,-0.37,-0.22,-1.01,0.12,0.23,-118.33,84.04,157.63,-14.74,2.8,defense,False,2,False,,False
4,5,46.31,29.78,0.9,0.46,3.04,1.02,0.82,0.36,30.05,-40.36,70.4,-25.8,-97.44,offense,False,6,False,,False
4,6,49.55,28.44,-0.27,0.18,-0.84,0.73,0.3,0.39,-148.22,-115.11,33.11,-261.45,-219.97,defense,False,5,False,,False
4,7,48.07,10.56,0.71,1.31,2.19,4.41,1.23,0.71,59.92,68.87,8.95,11.99,-9.71,offense,False,9,False,,False
4,8,50.95,8.68,0.79,-3.63,2.12,-16.1,1.7,0.72,-65.72,-73.01,7.3,-5.34,2.95,offense,False,12,False,,False
4,9,48.58,9.85,0.28,-0.71,1.25,-2.76,1.72,2.63,-82.48,-84.98,2.5,-172.78,-174.56,defense,False,7,False,,False
4,10,58.38,36.09,1.3,-0.67,3.32,-1.55,1.57,1.51,9.37,65.34,55.97,60.13,116.51,defense,False,11,False,,False
4,11,57.56,36.41,0.91,-0.23,2.6,1.3,1.25,0.99,-43.66,64.63,108.29,31.0,147.63,offense,False,10,False,,False
4,12,53.29,10.08,-0.98,-0.51,-3.08,-2.45,1.09,0.88,144.58,119.35,25.22,308.1,251.33,defense,False,8,False,,False
4,13,36.64,3.65,-0.24,-2.22,-0.41,-4.53,2.58,1.21,-97.35,-101.88,4.53,-3.94,-8.46,defense,False,14,False,,False
4,14,36.44,2.19,0.15,-0.4,0.32,-3.12,0.21,0.45,80.88,-126.54,152.58,18.72,-180.01,offense,True,13,False,,False
4,15,36.44,2.19,0.15,-0.4,0.32,-3.12,0.21,0.45,80.88,-126.54,152.58,18.72,-180.01,disc,False,0,False,,False
5,1,31.8,31.17,0.07,0.15,0.56,0.63,0.2,0.03,87.76,61.91,25.85,-3.68,-10.28,offense,False,3,False,,False
5,2,34.03,14.39,0.16,-1.01,0.48,-3.68,1.26,1.18,-91.52,-99.27,7.75,-60.63,-20.81,offense,False,4,False,,False
5,3,42.05,25.77,-1.27,-1.08,-3.24,-2.1,1.49,0.53,-153.31,149.86,56.83,-20.49,325.38,defense,False,1,False,,False
5,4,35.4,14.24,-0.12,-0.54,-0.3,-1.69,0.3,0.42,75.79,71.79,4.0,194.12,-12.25,defense,False,2,False,,False
5,5,46.44,29.85,1.26,0.55,3.6,0.85,1.34,0.53,23.72,13.88,9.84,-6.32,54.24,offense,False,6,False,,False
5,6,49.51,28.47,-0.35,0.32,-0.85,1.47,0.46,0.35,162.78,122.8,39.98,311.0,237.91,defense,False,5,False,,False
5,7,48.17,10.76,0.96,1.65,2.52,3.41,4.01,2.84,73.67,79.58,5.9,13.75,10.7,offense,False,9,False,,False
5,8,51.06,8.13,1.02,-5.66,2.27,-20.3,4.01,2.33,-72.39,-77.25,4.87,-6.67,-4.24,offense,False,12,False,,False
5,9,48.62,9.77,0.44,-0.77,1.59,-0.57,2.46,0.74,-84.13,-87.99,3.85,-1.65,-3.0,defense,False,7,False,,False
