frame,id,x,y,vx,vy,ax,ay,v_mag,a_mag,v_angle,a_angle,diff_v_a_angle,diff_v_angle,diff_a_angle,class,holder,closest,selected,prev_holder,def_selected
0,1,53.42,32.65,-0.04,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,2,False,,False
0,2,55.71,34.9,-0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,1,False,,False
0,3,51.55,15.65,-0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,4,False,,False
0,4,50.94,15.02,-0.05,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,3,False,,False
0,5,63.78,29.65,-0.05,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,6,False,,False
0,6,64.71,8.74,-0.08,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,5,False,,False
0,7,50.88,22.55,-0.14,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,13,False,,False
0,8,50.52,8.45,-0.17,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,14,False,,False
0,9,68.52,11.95,-0.1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,False,10,False,,False
0,10,69.28,11.67,-0.13,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,9,False,,False
0,11,62.36,0.52,-0.01,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,12,False,,False
0,12,62.87,1.4,-0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offense,True,11,False,,False
0,13,47.67,29.53,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,7,False,,False
0,14,49.26,7.13,-0.05,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,8,False,,False
0,15,62.87,1.4,-0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disc,False,0,False,,False
1,1,53.42,32.65,-0.07,-0.02,-0.27,-0.08,0.05,0.0,-149.85,0.0,149.85,-149.85,0.0,defense,False,2,False,,False
1,2,55.7,34.88,-0.19,-0.17,-0.74,-0.59,0.36,0.0,-113.26,0.0,113.26,-113.26,0.0,offense,False,1,False,,False
1,3,51.54,15.66,-0.12,0.06,-0.5,0.06,0.1,0.0,-153.15,0.0,153.15,-153.15,0.0,offense,False,4,False,,False
1,4,50.93,15.02,-0.08,-0.04,-0.32,-0.24,0.04,0.0,-102.44,0.0,102.44,-102.44,0.0,defense,False,3,False,,False
1,5,63.78,29.64,-0.1,-0.11,-0.48,-0.52,0.06,0.0,-148.52,0.0,148.52,-148.52,0.0,offense,False,6,False,,False
1,6,64.7,8.73,-0.13,-0.15,-0.55,-0.41,0.45,0.0,-89.17,0.0,89.17,-89.17,0.0,defense,False,5,False,,False
1,7,50.86,22.51,-0.24,-0.62,-1.0,-2.63,0.42,0.0,-107.39,0.0,107.39,-107.39,0.0,offense,False,13,False,,False
1,8,50.51,8.43,-0.34,-0.64,-1.64,-2.63,0.14,0.0,140.51,0.0,140.51,140.51,0.0,offense,False,14,False,,False
1,9,68.51,12.02,-0.15,0.66,-0.5,2.06,0.73,0.0,97.17,0.0,97.17,97.17,0.0,offense,False,10,False,,False
1,10,69.27,11.7,-0.2,0.32,-0.67,1.13,0.18,0.0,-145.46,0.0,145.46,-145.46,0.0,defense,False,9,False,,False
1,11,62.36,0.52,-0.02,-0.06,-0.1,-0.13,0.11,0.0,-91.17,0.0,91.17,-91.17,0.0,defense,False,12,False,,False
1,12,62.87,1.39,-0.01,-0.13,-0.03,-0.24,0.11,0.0,99.9,0.0,99.9,99.9,0.0,offense,True,11,False,,False
1,13,47.67,29.53,-0.04,-0.01,-0.23,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,7,False,,False
1,14,49.26,7.02,-0.15,-1.2,-0.98,-3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defense,False,8,False,,False
1,15,62.87,1.39,-0.01,-0.13,-0.03,-0.24,0.11,0.0,99.9,0.0,99.9,99.9,0.0,disc,False,0,False,,False
2,1,53.41,32.65,-0.1,-0.03,-0.28,-0.06,0.07,0.02,-155.47,-168.66,13.19,-5.62,-168.66,defense,False,2,False,,False
2,2,55.68,34.86,-0.26,-0.2,-0.75,-0.27,0.21,0.23,-149.34,100.66,110.0,-36.08,100.66,offense,False,1,False,,False
2,3,51.53,15.66,-0.17,0.08,-0.5,0.15,0.19,0.11,-130.92,-110.09,20.83,22.23,-110.09,offense,False,4,False,,False
2,4,50.92,15.02,-0.12,-0.03,-0.4,0.05,0.19,0.15,-125.36,-132.14,6.78,-22.92,-132.14,defense,False,3,False,,False
2,5,63.77,29.63,-0.17,-0.18,-0.66,-0.76,0.11,0.05,-148.53,-148.53,0.01,-0.0,-148.53,offense,False,6,False,,False
2,6,64.68,8.71,-0.21,-0.15,-0.76,-0.02,0.25,0.59,159.75,113.94,45.81,248.92,113.94,defense,False,5,False,,False
2,7,50.84,22.44,-0.35,-0.8,-1.11,-1.8,0.97,0.54,-103.78,-100.97,2.82,3.61,-100.97,offense,False,13,False,,False
2,8,50.47,8.34,-0.54,-0.93,-2.02,-2.89,0.53,0.58,-118.51,-104.54,13.97,-259.02,-104.54,offense,False,14,False,,False
2,9,68.49,12.08,-0.2,0.8,-0.45,1.39,1.02,0.33,106.63,127.77,21.14,9.46,127.77,offense,False,10,False,,False
2,10,69.25,11.73,-0.26,0.37,-0.66,0.49,0.51,0.55,120.36,101.75,18.61,265.81,101.75,defense,False,9,False,,False
